PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5200597,127082,2017-12-29T09:00:00Z,25.1188,155.0709,0,,,,,0011179999
5200597,127082,2017-12-29T10:00:00Z,25.1263,155.0918,0,,,,,0011179999
5200597,127082,2017-12-29T11:00:00Z,25.1229,155.0941,0,,,,,0011179999
5200597,127082,2017-12-29T12:00:00Z,25.1240,155.1020,,211,15,0.293,0.051,0011191111
5200597,127082,2017-12-29T12:00:00Z,25.1237,155.0929,0,,,,,0011179999
5200597,127082,2017-12-29T13:00:00Z,25.1237,155.0929,0,,,,,0011179999
5200597,127082,2017-12-29T14:00:00Z,25.1237,155.0929,0,,,,,0011179999
5200597,127082,2017-12-29T15:00:00Z,25.1300,155.1350,,211,15,0.251,0.108,0011191111
5200597,127082,2017-12-29T15:00:00Z,25.1369,155.1520,0,,,,,0014479999
5200597,127082,2017-12-29T16:00:00Z,25.1371,155.1521,0,,,,,0011179999
5200597,127082,2017-12-29T17:00:00Z,25.1371,155.1521,0,,,,,0011179999
5200597,127082,2017-12-29T18:00:00Z,25.1450,155.1560,,211,15,0.14,0.206,0011191111
5200597,127082,2017-12-29T18:00:00Z,25.1485,155.1567,0,,,,,0011179999
5200597,127082,2017-12-29T19:00:00Z,25.1486,155.1569,0,,,,,0011179999
5200597,127082,2017-12-29T20:00:00Z,25.1629,155.1586,0,,,,,0011179999
5200597,127082,2017-12-29T21:00:00Z,25.1700,155.1650,,211,15,0.172,0.35,0011191111
5200597,127082,2017-12-29T21:00:00Z,25.1724,155.1671,0,,,,,0011179999
5200597,127082,2017-12-29T22:00:00Z,25.1842,155.1822,0,,,,,0011179999
5200597,127082,2017-12-29T23:00:00Z,25.2019,155.2004,0,,,,,0011179999
5200597,127082,2017-12-30T00:00:00Z,25.2130,155.1930,,211,15,0.302,0.422,0011191111
5200597,127082,2017-12-30T00:00:00Z,25.2076,155.1904,0,,,,,0011179999
5200597,127082,2017-12-30T01:00:00Z,25.2293,155.1959,0,,,,,0011179999
5200597,127082,2017-12-30T02:00:00Z,25.2293,155.1959,0,,,,,0011179999
5200597,127082,2017-12-30T03:00:00Z,25.2520,155.2300,,211,15,0.354,0.309,0011191111
5200597,127082,2017-12-30T03:00:00Z,25.2597,155.2476,0,,,,,0014479999
5200597,127082,2017-12-30T04:00:00Z,25.2597,155.2476,0,,,,,0011179999
5200597,127082,2017-12-30T05:00:00Z,25.2597,155.2476,0,,,,,0011179999
5200597,127082,2017-12-30T06:00:00Z,25.2730,155.2690,,211,15,0.354,0.154,0011191111
5200597,127082,2017-12-30T06:00:00Z,25.2719,155.2663,0,,,,,0011179999
5200597,127082,2017-12-30T07:00:00Z,25.2805,155.2958,0,,,,,0011179999
5200597,127082,2017-12-30T08:00:00Z,25.2803,155.2955,0,,,,,0011179999
5200597,127082,2017-12-30T09:00:00Z,25.2820,155.3060,,211,15,0.307,0.113,0011191111
5200597,127082,2017-12-30T09:00:00Z,25.2801,155.3019,0,,,,,0011179999
5200597,127082,2017-12-30T10:00:00Z,25.2801,155.3019,0,,,,,0011179999
5200597,127082,2017-12-30T11:00:00Z,25.2898,155.3239,0,,,,,0011179999
5200597,127082,2017-12-30T12:00:00Z,25.2950,155.3350,,211,15,0.293,0.093,0011191111
5200597,127082,2017-12-30T12:00:00Z,25.2935,155.3322,0,,,,,0011179999
5200597,127082,2017-12-30T13:00:00Z,25.2935,155.3322,0,,,,,0011179999
5200597,127082,2017-12-30T14:00:00Z,25.2935,155.3322,0,,,,,0011179999
5200597,127082,2017-12-30T15:00:00Z,25.3000,155.3690,,211,15,0.321,-0.021,0011191111
5200597,127082,2017-12-30T15:00:00Z,25.2935,155.3322,0,,,,,0011179999
5200597,127082,2017-12-30T16:00:00Z,25.2988,155.3897,0,,,,,0014479999
5200597,127082,2017-12-30T17:00:00Z,25.2988,155.3897,0,,,,,0011179999
5200597,127082,2017-12-30T18:00:00Z,25.2910,155.4040,,211,15,0.261,-0.108,0011191111
5200597,127082,2017-12-30T18:00:00Z,25.2871,155.4092,0,,,,,0011179999
5200597,127082,2017-12-30T19:00:00Z,25.2820,155.4135,0,,,,,0011179999
5200597,127082,2017-12-30T20:00:00Z,25.2830,155.4153,0,,,,,0011179999
5200597,127082,2017-12-30T21:00:00Z,25.2790,155.4250,,211,15,0.144,-0.072,0011191111
5200597,127082,2017-12-30T21:00:00Z,25.2786,155.4240,0,,,,,0011179999
5200597,127082,2017-12-30T22:00:00Z,25.2784,155.4317,0,,,,,0011179999
5200597,127082,2017-12-30T23:00:00Z,25.2784,155.4317,0,,,,,0011179999
5200597,127082,2017-12-31T00:00:00Z,25.2770,155.4350,,211,15,0.065,0.015,0011191111
5200597,127082,2017-12-31T00:00:00Z,25.2784,155.4317,0,,,,,0011179999
5200597,127082,2017-12-31T01:00:00Z,25.2774,155.4350,0,,,,,0011179999
5200597,127082,2017-12-31T02:00:00Z,25.2774,155.4350,0,,,,,0011179999
5200597,127082,2017-12-31T03:00:00Z,25.2820,155.4390,,211,15,0.126,0.031,0011191111
5200597,127082,2017-12-31T03:00:00Z,25.2835,155.4428,0,,,,,0011179999
5200597,127082,2017-12-31T04:00:00Z,25.2835,155.4428,0,,,,,0011179999
5200597,127082,2017-12-31T05:00:00Z,25.2786,155.4595,0,,,,,0011179999
5200597,127082,2017-12-31T06:00:00Z,25.2830,155.4620,,211,15,0.195,-0.01,0011191111
5200597,127082,2017-12-31T06:00:00Z,25.2787,155.4595,0,,,,,0011179999
5200597,127082,2017-12-31T07:00:00Z,25.2889,155.4674,0,,,,,0011179999
5200597,127082,2017-12-31T08:00:00Z,25.2798,155.4781,0,,,,,0011179999
5200597,127082,2017-12-31T09:00:00Z,25.2800,155.4810,,211,15,0.121,-0.051,0011191111
5200597,127082,2017-12-31T09:00:00Z,25.2801,155.4799,0,,,,,0011179999
5200597,127082,2017-12-31T10:00:00Z,25.2801,155.4799,0,,,,,0011179999
5200597,127082,2017-12-31T11:00:00Z,25.2744,155.4994,0,,,,,0011179999
5200597,127082,2017-12-31T12:00:00Z,25.2730,155.4880,,211,15,0.074,-0.015,0011191111
5200597,127082,2017-12-31T12:00:00Z,25.2726,155.4870,0,,,,,0011179999
5200597,127082,2017-12-31T13:00:00Z,25.2726,155.4870,0,,,,,0011179999
5200597,127082,2017-12-31T14:00:00Z,25.2726,155.4870,0,,,,,0011179999
5200597,127082,2017-12-31T15:00:00Z,25.2770,155.4970,,211,15,0.107,0.041,0011191111
5200597,127082,2017-12-31T15:00:00Z,25.2726,155.4870,0,,,,,0011179999
5200597,127082,2017-12-31T16:00:00Z,25.2796,155.5041,0,,,,,0011179999
5200597,127082,2017-12-31T17:00:00Z,25.2796,155.5041,0,,,,,0011179999
5200597,127082,2017-12-31T18:00:00Z,25.2810,155.5110,,211,15,0.116,0.046,0011191111
5200597,127082,2017-12-31T18:00:00Z,25.2811,155.5109,0,,,,,0011179999
5200597,127082,2017-12-31T19:00:00Z,25.2811,155.5170,0,,,,,0011179999
5200597,127082,2017-12-31T20:00:00Z,25.2795,155.5157,0,,,,,0011179999
5200597,127082,2017-12-31T21:00:00Z,25.2860,155.5220,,211,15,0.098,0.072,0011191111
5200597,127082,2017-12-31T21:00:00Z,25.2876,155.5240,0,,,,,0011179999
5200597,127082,2017-12-31T22:00:00Z,25.2937,155.5310,0,,,,,0011179999
5200597,127082,2017-12-31T23:00:00Z,25.2907,155.5327,0,,,,,0011179999
5200597,127082,2018-01-01T00:00:00Z,25.2950,155.5320,,211,15,0.107,0.103,0011191111
5200597,127082,2018-01-01T02:00:00Z,25.2990,155.5318,0,,,,,0011179999
5200597,127082,2018-01-01T03:00:00Z,25.3060,155.5450,,211,15,0.14,0.087,0011191111
5200597,127082,2018-01-01T03:00:00Z,25.2990,155.5318,0,,,,,0011179999
5200597,127082,2018-01-01T04:00:00Z,25.3121,155.5610,0,,,,,0011179999
5200597,127082,2018-01-01T05:00:00Z,25.3121,155.5610,0,,,,,0011179999
5200597,127082,2018-01-01T06:00:00Z,25.3120,155.5620,,211,15,0.126,0.077,0011191111
5200597,127082,2018-01-01T06:00:00Z,25.3110,155.5610,0,,,,,0011179999
5200597,127082,2018-01-01T07:00:00Z,25.3110,155.5610,0,,,,,0011179999
5200597,127082,2018-01-01T08:00:00Z,25.3146,155.5656,0,,,,,0011179999
5200597,127082,2018-01-01T09:00:00Z,25.3210,155.5720,,211,15,0.019,0.062,0011191111
5200597,127082,2018-01-01T09:00:00Z,25.3196,155.5703,0,,,,,0011179999
5200597,127082,2018-01-01T10:00:00Z,25.3258,155.5795,0,,,,,0011179999
5200597,127082,2018-01-01T11:00:00Z,25.3243,155.5710,0,,,,,0011179999
5200597,127082,2018-01-01T12:00:00Z,25.3240,155.5660,,211,15,-0.042,0.231,0011191111
5200597,127082,2018-01-01T12:00:00Z,25.3235,155.5650,0,,,,,0011179999
5200597,127082,2018-01-01T13:00:00Z,25.3235,155.5650,0,,,,,0011179999
5200597,127082,2018-01-01T14:00:00Z,25.3235,155.5650,0,,,,,0011179999
5200597,127082,2018-01-01T15:00:00Z,25.3660,155.5630,,211,15,0.033,0.494,0011191111
5200597,127082,2018-01-01T15:00:00Z,25.4205,155.5726,0,,,,,0014479999
5200597,127082,2018-01-01T16:00:00Z,25.3235,155.5650,0,,,,,0014479999
5200597,127082,2018-01-01T17:00:00Z,25.4205,155.5726,0,,,,,0014479999
5200597,127082,2018-01-01T18:00:00Z,25.4200,155.5730,,211,15,0.172,0.509,0011191111
5200597,127082,2018-01-01T18:00:00Z,25.4205,155.5726,0,,,,,0011179999
5200597,127082,2018-01-01T19:00:00Z,25.4250,155.5686,0,,,,,0011179999
5200597,127082,2018-01-01T20:00:00Z,25.4550,155.5925,0,,,,,0011179999
5200597,127082,2018-01-01T21:00:00Z,25.4650,155.6000,,211,15,0.279,0.442,0011191111
5200597,127082,2018-01-01T21:00:00Z,25.4634,155.5980,0,,,,,0011179999
5200597,127082,2018-01-01T22:00:00Z,25.4913,155.6251,0,,,,,0011179999
5200597,127082,2018-01-01T23:00:00Z,25.4871,155.6213,0,,,,,0011179999
5200597,127082,2018-01-02T00:00:00Z,25.5060,155.6330,,211,15,0.381,0.257,0011191111
5200597,127082,2018-01-02T00:00:00Z,25.5128,155.6382,0,,,,,0011179999
5200597,127082,2018-01-02T01:00:00Z,25.5122,155.6382,0,,,,,0011179999
5200597,127082,2018-01-02T02:00:00Z,25.5122,155.6382,0,,,,,0011179999
5200597,127082,2018-01-02T03:00:00Z,25.5150,155.6820,,211,15,0.427,-0.046,0011191111
5200597,127082,2018-01-02T03:00:00Z,25.5122,155.6382,0,,,,,0011179999
5200597,127082,2018-01-02T04:00:00Z,25.5057,155.7202,0,,,,,0014479999
5200597,127082,2018-01-02T05:00:00Z,25.5057,155.7202,0,,,,,0011179999
5200597,127082,2018-01-02T06:00:00Z,25.4970,155.7250,,211,15,0.344,-0.216,0011191111
5200597,127082,2018-01-02T06:00:00Z,25.5058,155.7198,0,,,,,0011179999
5200597,127082,2018-01-02T07:00:00Z,25.4833,155.7317,0,,,,,0011179999
5200597,127082,2018-01-02T08:00:00Z,25.4821,155.7416,0,,,,,0011179999
5200597,127082,2018-01-02T09:00:00Z,25.4730,155.7560,,211,15,0.283,-0.288,0011191111
5200597,127082,2018-01-02T09:00:00Z,25.4784,155.7463,0,,,,,0011179999
5200597,127082,2018-01-02T10:00:00Z,25.4639,155.7702,0,,,,,0011179999
5200597,127082,2018-01-02T11:00:00Z,25.4447,155.7817,0,,,,,0011179999
5200597,127082,2018-01-02T12:00:00Z,25.4410,155.7860,,211,15,0.237,-0.257,0011191111
5200597,127082,2018-01-02T12:00:00Z,25.4455,155.7813,0,,,,,0011179999
5200597,127082,2018-01-02T13:00:00Z,25.4455,155.7813,0,,,,,0011179999
5200597,127082,2018-01-02T14:00:00Z,25.4455,155.7813,0,,,,,0011179999
5200597,127082,2018-01-02T15:00:00Z,25.4230,155.8070,,211,15,0.204,-0.139,0011191111
5200597,127082,2018-01-02T15:00:00Z,25.4151,155.8276,0,,,,,0014479999
5200597,127082,2018-01-02T16:00:00Z,25.4151,155.8276,0,,,,,0011179999
5200597,127082,2018-01-02T17:00:00Z,25.4151,155.8276,0,,,,,0011179999
5200597,127082,2018-01-02T18:00:00Z,25.4140,155.8300,,211,15,0.218,0.005,0011191111
5200597,127082,2018-01-02T18:00:00Z,25.4144,155.8280,0,,,,,0011179999
5200597,127082,2018-01-02T19:00:00Z,25.4163,155.8408,0,,,,,0011179999
5200597,127082,2018-01-02T20:00:00Z,25.4177,155.8446,0,,,,,0011179999
5200597,127082,2018-01-02T21:00:00Z,25.4240,155.8540,,211,15,0.26,0.129,0011191111
5200597,127082,2018-01-02T21:00:00Z,25.4200,155.8497,0,,,,,0011179999
5200597,127082,2018-01-02T22:00:00Z,25.4366,155.8688,0,,,,,0011179999
5200597,127082,2018-01-02T23:00:00Z,25.4326,155.8669,0,,,,,0011179999
5200597,127082,2018-01-03T00:00:00Z,25.4390,155.8860,,211,15,0.362,0.077,0011191111
5200597,127082,2018-01-03T00:00:00Z,25.4391,155.8862,0,,,,,0011179999
5200597,127082,2018-01-03T01:00:00Z,25.4400,155.8855,0,,,,,0011179999
5200597,127082,2018-01-03T02:00:00Z,25.4400,155.8855,0,,,,,0011179999
5200597,127082,2018-01-03T03:00:00Z,25.4390,155.9320,,211,15,0.46,0.01,0011191111
5200597,127082,2018-01-03T03:00:00Z,25.4392,155.9677,0,,,,,0014479999
5200597,127082,2018-01-03T04:00:00Z,25.4392,155.9677,0,,,,,0011179999
5200597,127082,2018-01-03T05:00:00Z,25.4392,155.9677,0,,,,,0011179999
5200597,127082,2018-01-03T06:00:00Z,25.4410,155.9850,,211,15,0.562,0.041,0011191111
5200597,127082,2018-01-03T06:00:00Z,25.4389,155.9682,0,,,,,0011179999
5200597,127082,2018-01-03T07:00:00Z,25.4451,156.0183,0,,,,,0011179999
5200597,127082,2018-01-03T08:00:00Z,25.4456,156.0272,0,,,,,0011179999
5200597,127082,2018-01-03T09:00:00Z,25.4470,156.0530,,211,15,0.65,0.01,0011191111
5200597,127082,2018-01-03T09:00:00Z,25.4466,156.0447,0,,,,,0011179999
5200597,127082,2018-01-03T10:00:00Z,25.4477,156.0679,0,,,,,0011179999
5200597,127082,2018-01-03T11:00:00Z,25.4462,156.1041,0,,,,,0011179999
5200597,127082,2018-01-03T12:00:00Z,25.4430,156.1250,,211,15,0.669,-0.057,0011191111
5200597,127082,2018-01-03T13:00:00Z,25.4449,156.1065,0,,,,,0011179999
5200597,127082,2018-01-03T14:00:00Z,25.4449,156.1065,0,,,,,0011179999
5200597,127082,2018-01-03T15:00:00Z,25.4360,156.1970,,211,15,0.646,-0.077,0011191111
5200597,127082,2018-01-03T15:00:00Z,25.4449,156.1065,0,,,,,0011179999
5200597,127082,2018-01-03T16:00:00Z,25.4449,156.1065,0,,,,,0011179999
5200597,127082,2018-01-03T17:00:00Z,25.4449,156.1065,0,,,,,0011179999
5200597,127082,2018-01-03T18:00:00Z,25.4280,156.2640,,211,15,0.502,-0.026,0011191111
5200597,127082,2018-01-03T18:00:00Z,25.4449,156.1065,0,,,,,0011179999
5200597,127082,2018-01-03T19:00:00Z,25.4449,156.1065,0,,,,,0011179999
5200597,127082,2018-01-03T20:00:00Z,25.4244,156.3070,0,,,,,0014479999
5200597,127082,2018-01-03T21:00:00Z,25.4310,156.3050,,211,15,0.432,-0.108,0011191111
5200597,127082,2018-01-03T21:00:00Z,25.4335,156.3014,0,,,,,0011179999
5200597,127082,2018-01-03T22:00:00Z,25.4173,156.3317,0,,,,,0011179999
5200597,127082,2018-01-03T23:00:00Z,25.4139,156.3428,0,,,,,0011179999
5200597,127082,2018-01-04T00:00:00Z,25.4070,156.3570,,211,15,0.511,-0.247,0011191111
5200597,127082,2018-01-04T00:00:00Z,25.4091,156.3519,0,,,,,0011179999
5200597,127082,2018-01-04T01:00:00Z,25.4091,156.3519,0,,,,,0011179999
5200597,127082,2018-01-04T02:00:00Z,25.4091,156.3519,0,,,,,0011179999
5200597,127082,2018-01-04T03:00:00Z,25.3830,156.4150,,211,15,0.553,-0.268,0011191111
5200597,127082,2018-01-04T03:00:00Z,25.4091,156.3519,0,,,,,0011179999
5200597,127082,2018-01-04T04:00:00Z,25.4091,156.3519,0,,,,,0011179999
5200597,127082,2018-01-04T05:00:00Z,25.4091,156.3519,0,,,,,0011179999
5200597,127082,2018-01-04T06:00:00Z,25.3550,156.4760,,211,15,0.498,-0.293,0011191111
5200597,127082,2018-01-04T06:00:00Z,25.4091,156.3519,0,,,,,0011179999
5200597,127082,2018-01-04T07:00:00Z,25.3450,156.4928,0,,,,,0014479999
5200597,127082,2018-01-04T08:00:00Z,25.3313,156.5017,0,,,,,0011179999
5200597,127082,2018-01-04T09:00:00Z,25.3260,156.5220,,211,15,0.395,-0.309,0011191111
5200597,127082,2018-01-04T09:00:00Z,25.3317,156.5157,0,,,,,0011179999
5200597,127082,2018-01-04T10:00:00Z,25.3199,156.5283,0,,,,,0011179999
5200597,127082,2018-01-04T11:00:00Z,25.3075,156.5375,0,,,,,0011179999
5200597,127082,2018-01-04T12:00:00Z,25.2950,156.5610,,211,15,0.414,-0.206,0011191111
5200597,127082,2018-01-04T12:00:00Z,25.2963,156.5566,0,,,,,0011179999
5200597,127082,2018-01-04T13:00:00Z,25.2963,156.5566,0,,,,,0011179999
5200597,127082,2018-01-04T14:00:00Z,25.2963,156.5566,0,,,,,0011179999
5200597,127082,2018-01-04T15:00:00Z,25.2860,156.6110,,211,15,0.484,-0.072,0011191111
5200597,127082,2018-01-04T15:00:00Z,25.2816,156.6506,0,,,,,0014479999
5200597,127082,2018-01-04T16:00:00Z,25.2963,156.5566,0,,,,,0014479999
5200597,127082,2018-01-04T17:00:00Z,25.2963,156.5566,0,,,,,0011179999
5200597,127082,2018-01-04T18:00:00Z,25.2810,156.6650,,211,15,0.489,-0.123,0011191111
5200597,127082,2018-01-04T18:00:00Z,25.2807,156.6702,0,,,,,0014479999
5200597,127082,2018-01-04T19:00:00Z,25.2807,156.6702,0,,,,,0011179999
5200597,127082,2018-01-04T20:00:00Z,25.2657,156.6957,0,,,,,0011179999
5200597,127082,2018-01-04T21:00:00Z,25.2620,156.7160,,211,15,0.475,-0.154,0011191111
5200597,127082,2018-01-04T21:00:00Z,25.2630,156.7097,0,,,,,0011179999
5200597,127082,2018-01-04T22:00:00Z,25.2582,156.7343,0,,,,,0011179999
5200597,127082,2018-01-04T23:00:00Z,25.2546,156.7550,0,,,,,0011179999
5200597,127082,2018-01-05T00:00:00Z,25.2510,156.7670,,211,15,0.382,-0.123,0011191111
5200597,127082,2018-01-05T00:00:00Z,25.2505,156.7708,0,,,,,0011179999
5200597,127082,2018-01-05T01:00:00Z,25.2505,156.7708,0,,,,,0011179999
5200597,127082,2018-01-05T02:00:00Z,25.2505,156.7708,0,,,,,0011179999
5200597,127082,2018-01-05T03:00:00Z,25.2380,156.7980,,211,15,0.405,-0.144,0011191111
5200597,127082,2018-01-05T03:00:00Z,25.2325,156.8224,0,,,,,0014479999
5200597,127082,2018-01-05T04:00:00Z,25.2325,156.8224,0,,,,,0011179999
5200597,127082,2018-01-05T05:00:00Z,25.2311,156.8209,0,,,,,0011179999
5200597,127082,2018-01-05T06:00:00Z,25.2230,156.8540,,211,15,0.517,-0.031,0011191111
5200597,127082,2018-01-05T06:00:00Z,25.2311,156.8209,0,,,,,0011179999
5200597,127082,2018-01-05T07:00:00Z,25.2214,156.8678,0,,,,,0011179999
5200597,127082,2018-01-05T08:00:00Z,25.2350,156.8957,0,,,,,0011179999
5200597,127082,2018-01-05T09:00:00Z,25.2320,156.9090,,211,15,0.47,0,0011191111
5200597,127082,2018-01-05T09:00:00Z,25.2313,156.9143,0,,,,,0011179999
5200597,127082,2018-01-05T10:00:00Z,25.2293,156.9256,0,,,,,0011179999
5200597,127082,2018-01-05T11:00:00Z,25.2244,156.9475,0,,,,,0011179999
5200597,127082,2018-01-05T12:00:00Z,25.2230,156.9550,,211,15,0.405,-0.057,0011191111
5200597,127082,2018-01-05T12:00:00Z,25.2244,156.9475,0,,,,,0011179999
5200597,127082,2018-01-05T13:00:00Z,25.2244,156.9475,0,,,,,0011179999
5200597,127082,2018-01-05T14:00:00Z,25.2244,156.9475,0,,,,,0011179999
5200597,127082,2018-01-05T15:00:00Z,25.2210,156.9960,,211,15,0.372,-0.005,0011191111
5200597,127082,2018-01-05T15:00:00Z,25.2205,157.0281,0,,,,,0014479999
5200597,127082,2018-01-05T16:00:00Z,25.2244,156.9475,0,,,,,0014479999
5200597,127082,2018-01-05T17:00:00Z,25.2206,157.0267,0,,,,,0014479999
5200597,127082,2018-01-05T18:00:00Z,25.2220,157.0350,,211,15,0.377,0.057,0011191111
5200597,127082,2018-01-05T18:00:00Z,25.2206,157.0267,0,,,,,0011179999
5200597,127082,2018-01-05T19:00:00Z,25.2248,157.0521,0,,,,,0011179999
5200597,127082,2018-01-05T20:00:00Z,25.2300,157.0643,0,,,,,0011179999
5200597,127082,2018-01-05T21:00:00Z,25.2320,157.0770,,211,15,0.414,0.098,0011191111
5200597,127082,2018-01-05T21:00:00Z,25.2300,157.0643,0,,,,,0011179999
5200597,127082,2018-01-05T22:00:00Z,25.2329,157.0903,0,,,,,0011179999
5200597,127082,2018-01-05T23:00:00Z,25.2329,157.1175,0,,,,,0011179999
5200597,127082,2018-01-06T00:00:00Z,25.2410,157.1240,,211,15,0.414,0.175,0011191111
5200597,127082,2018-01-06T00:00:00Z,25.2394,157.1204,0,,,,,0011179999
5200597,127082,2018-01-06T01:00:00Z,25.2394,157.1204,0,,,,,0011179999
5200597,127082,2018-01-06T02:00:00Z,25.2394,157.1204,0,,,,,0011179999
5200597,127082,2018-01-06T03:00:00Z,25.2660,157.1660,,211,15,0.484,0.237,0011191111
5200597,127082,2018-01-06T03:00:00Z,25.2793,157.1938,0,,,,,0014479999
5200597,127082,2018-01-06T04:00:00Z,25.2793,157.1938,0,,,,,0011179999
5200597,127082,2018-01-06T05:00:00Z,25.2769,157.1876,0,,,,,0011179999
5200597,127082,2018-01-06T06:00:00Z,25.2870,157.2280,,211,15,0.646,0.288,0011191111
5200597,127082,2018-01-06T06:00:00Z,25.2924,157.2334,0,,,,,0011179999
5200597,127082,2018-01-06T07:00:00Z,25.2879,157.2344,0,,,,,0011179999
5200597,127082,2018-01-06T08:00:00Z,25.3134,157.2659,0,,,,,0011179999
5200597,127082,2018-01-06T09:00:00Z,25.3220,157.3050,,211,15,0.781,0.242,0011191111
5200597,127082,2018-01-06T09:00:00Z,25.3134,157.2659,0,,,,,0011179999
5200597,127082,2018-01-06T10:00:00Z,25.3268,157.3388,0,,,,,0014479999
5200597,127082,2018-01-06T11:00:00Z,25.3343,157.3681,0,,,,,0011179999
5200597,127082,2018-01-06T12:00:00Z,25.3340,157.3960,,211,15,0.837,0.026,0011191111
5200597,127082,2018-01-06T12:00:00Z,25.3341,157.3684,0,,,,,0011179999
5200597,127082,2018-01-06T13:00:00Z,25.3341,157.3684,0,,,,,0011179999
5200597,127082,2018-01-06T14:00:00Z,25.3341,157.3684,0,,,,,0011179999
5200597,127082,2018-01-06T15:00:00Z,25.3270,157.4850,,211,15,0.856,-0.077,0011191111
5200597,127082,2018-01-06T15:00:00Z,25.3210,157.5487,0,,,,,0014479999
5200597,127082,2018-01-06T16:00:00Z,25.3203,157.5473,0,,,,,0011179999
5200597,127082,2018-01-06T17:00:00Z,25.3203,157.5473,0,,,,,0011179999
5200597,127082,2018-01-06T18:00:00Z,25.3190,157.5800,,211,15,0.837,-0.067,0011191111
5200597,127082,2018-01-06T18:00:00Z,25.3209,157.6016,0,,,,,0011179999
5200597,127082,2018-01-06T19:00:00Z,25.3165,157.6055,0,,,,,0011179999
5200597,127082,2018-01-06T20:00:00Z,25.3128,157.6313,0,,,,,0011179999
5200597,127082,2018-01-06T21:00:00Z,25.3140,157.6650,,211,15,0.712,-0.288,0011191111
5200597,127082,2018-01-06T21:00:00Z,25.3131,157.6737,0,,,,,0011179999
5200597,127082,2018-01-06T22:00:00Z,25.3040,157.6832,0,,,,,0011179999
5200597,127082,2018-01-06T23:00:00Z,25.2877,157.7006,0,,,,,0011179999
5200597,127082,2018-01-07T00:00:00Z,25.2630,157.7330,,211,15,0.558,-0.422,0011191111
5200597,127082,2018-01-07T00:00:00Z,25.2590,157.7379,0,,,,,0011179999
5200597,127082,2018-01-07T01:00:00Z,25.2634,157.7349,0,,,,,0011179999
5200597,127082,2018-01-07T02:00:00Z,25.2634,157.7349,0,,,,,0011179999
5200597,127082,2018-01-07T03:00:00Z,25.2320,157.7850,,211,15,0.442,-0.288,0011191111
5200597,127082,2018-01-07T03:00:00Z,25.2634,157.7349,0,,,,,0011179999
5200597,127082,2018-01-07T04:00:00Z,25.2209,157.8036,0,,,,,0014479999
5200597,127082,2018-01-07T05:00:00Z,25.2203,157.8040,0,,,,,0011179999
5200597,127082,2018-01-07T06:00:00Z,25.2070,157.8280,,211,15,0.4,-0.221,0011191111
5200597,127082,2018-01-07T06:00:00Z,25.2076,157.8290,0,,,,,0011179999
5200597,127082,2018-01-07T07:00:00Z,25.1864,157.8342,0,,,,,0011179999
5200597,127082,2018-01-07T08:00:00Z,25.1859,157.8699,0,,,,,0011179999
5200597,127082,2018-01-07T09:00:00Z,25.1890,157.8710,,211,15,0.419,-0.154,0011191111
5200597,127082,2018-01-07T09:00:00Z,25.1903,157.8656,0,,,,,0011179999
5200597,127082,2018-01-07T10:00:00Z,25.1896,157.8851,0,,,,,0011179999
5200597,127082,2018-01-07T11:00:00Z,25.1853,157.8914,0,,,,,0011179999
5200597,127082,2018-01-07T12:00:00Z,25.1770,157.9180,,211,15,0.508,-0.154,0011191111
5200597,127082,2018-01-07T12:00:00Z,25.1798,157.9086,0,,,,,0011179999
5200597,127082,2018-01-07T13:00:00Z,25.1798,157.9086,0,,,,,0011179999
5200597,127082,2018-01-07T14:00:00Z,25.1798,157.9086,0,,,,,0011179999
5200597,127082,2018-01-07T15:00:00Z,25.1590,157.9800,,211,15,0.536,-0.216,0011191111
5200597,127082,2018-01-07T15:00:00Z,25.1464,158.0151,0,,,,,0014479999
5200597,127082,2018-01-07T16:00:00Z,25.1466,158.0102,0,,,,,0011179999
5200597,127082,2018-01-07T17:00:00Z,25.1466,158.0102,0,,,,,0011179999
5200597,127082,2018-01-07T18:00:00Z,25.1350,158.0330,,211,15,0.363,-0.242,0011191111
5200597,127082,2018-01-07T18:00:00Z,25.1332,158.0371,0,,,,,0011179999
5200597,127082,2018-01-07T19:00:00Z,25.1270,158.0434,0,,,,,0011179999
5200597,127082,2018-01-07T20:00:00Z,25.1167,158.0488,0,,,,,0011179999
5200597,127082,2018-01-07T21:00:00Z,25.1120,158.0580,,211,15,0.154,-0.262,0011191111
5200597,127082,2018-01-07T21:00:00Z,25.1167,158.0488,0,,,,,0011179999
5200597,127082,2018-01-07T22:00:00Z,25.1110,158.0607,0,,,,,0011179999
5200597,127082,2018-01-07T23:00:00Z,25.1110,158.0607,0,,,,,0011179999
