PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5102527,2018-01-04T00:00:00Z,14.1648,157.0730,0,,,,,,,,,,01117999999999
5102527,2018-01-04T01:00:00Z,14.1686,157.0622,0,,,,,,,,,,01117999999999
5102527,2018-01-04T02:00:00Z,14.1706,157.0550,0,,,,,,,,,,01117999999999
5102527,2018-01-04T03:00:00Z,14.1720,157.0470,,,,,,0.5,311,15,-0.214,0.057,01119999971111
5102527,2018-01-04T03:00:00Z,14.1724,157.0480,0,,,,,,,,,,01117999999999
5102527,2018-01-04T04:00:00Z,14.1748,157.0410,0,,,,,,,,,,01117999999999
5102527,2018-01-04T05:00:00Z,14.1774,157.0350,0,,,,,,,,,,01117999999999
5102527,2018-01-04T06:00:00Z,14.1760,157.0300,,,,,,0.5,311,15,-0.185,-0.036,01119999971111
5102527,2018-01-04T06:00:00Z,14.1758,157.0300,0,,,,,,,,,,01117999999999
5102527,2018-01-04T07:00:00Z,14.1732,157.0248,0,,,,,,,,,,01117999999999
5102527,2018-01-04T08:00:00Z,14.1698,157.0170,0,,,,,,,,,,01117999999999
5102527,2018-01-04T09:00:00Z,14.1650,157.0100,,,,,,0.5,311,15,-0.229,-0.108,01119999971111
5102527,2018-01-04T09:00:00Z,14.1652,157.0086,0,,,,,,,,,,01117999999999
5102527,2018-01-04T10:00:00Z,14.1598,157.0010,0,,,,,,,,,,01117999999999
5102527,2018-01-04T11:00:00Z,14.1572,156.9930,0,,,,,,,,,,01117999999999
5102527,2018-01-04T12:00:00Z,14.1550,156.9840,,,,,,0.5,311,15,-0.304,-0.072,01119999971111
5102527,2018-01-04T12:00:00Z,14.1550,156.9842,0,,,,,,,,,,01117999999999
5102527,2018-01-04T13:00:00Z,14.1534,156.9744,0,,,,,,,,,,01117999999999
5102527,2018-01-04T14:00:00Z,14.1522,156.9626,0,,,,,,,,,,01117999999999
5102527,2018-01-04T15:00:00Z,14.1510,156.9490,,,,,,0.5,311,15,-0.289,-0.046,01119999971111
5102527,2018-01-04T15:00:00Z,14.1514,156.9504,0,,,,,,,,,,01117999999999
5102527,2018-01-04T16:00:00Z,14.1500,156.9394,0,,,,,,,,,,01117999999999
5102527,2018-01-04T17:00:00Z,14.1482,156.9300,0,,,,,,,,,,01117999999999
5102527,2018-01-04T18:00:00Z,14.1460,156.9260,,,,,,0.5,311,15,-0.17,-0.103,01119999971111
5102527,2018-01-04T18:00:00Z,14.1462,156.9264,0,,,,,,,,,,01117999999999
5102527,2018-01-04T19:00:00Z,14.1420,156.9244,0,,,,,,,,,,01117999999999
5102527,2018-01-04T20:00:00Z,14.1366,156.9210,0,,,,,,,,,,01117999999999
5102527,2018-01-04T21:00:00Z,14.1310,156.9150,,,,,,0.5,311,15,-0.215,-0.144,01119999971111
5102527,2018-01-04T21:00:00Z,14.1302,156.9154,0,,,,,,,,,,01117999999999
5102527,2018-01-04T22:00:00Z,14.1248,156.9054,0,,,,,,,,,,01117999999999
5102527,2018-01-04T23:00:00Z,14.1214,156.8946,0,,,,,,,,,,01117999999999
5102527,2018-01-05T00:00:00Z,14.1180,156.8830,,,,,,0.5,311,15,-0.354,-0.082,01119999971111
5102527,2018-01-05T00:00:00Z,14.1180,156.8826,0,,,,,,,,,,01117999999999
5102527,2018-01-05T01:00:00Z,14.1160,156.8696,0,,,,,,,,,,01117999999999
5102527,2018-01-05T02:00:00Z,14.1156,156.8568,0,,,,,,,,,,01117999999999
5102527,2018-01-05T03:00:00Z,14.1150,156.8440,,,,,,0.5,311,15,-0.314,-0.062,01119999971111
5102527,2018-01-05T03:00:00Z,14.1150,156.8452,0,,,,,,,,,,01117999999999
5102527,2018-01-05T04:00:00Z,14.1142,156.8344,0,,,,,,,,,,01117999999999
5102527,2018-01-05T05:00:00Z,14.1110,156.8262,0,,,,,,,,,,01117999999999
5102527,2018-01-05T06:00:00Z,14.1060,156.8200,,,,,,0.5,311,15,-0.23,-0.159,01119999971111
5102527,2018-01-05T06:00:00Z,14.1058,156.8202,0,,,,,,,,,,01117999999999
5102527,2018-01-05T07:00:00Z,14.0990,156.8148,0,,,,,,,,,,01117999999999
5102527,2018-01-05T08:00:00Z,14.0904,156.8080,0,,,,,,,,,,01117999999999
5102527,2018-01-05T09:00:00Z,14.0840,156.7980,,,,,,0.5,311,15,-0.364,-0.201,01119999971111
5102527,2018-01-05T09:00:00Z,14.0830,156.7972,0,,,,,,,,,,01117999999999
5102527,2018-01-05T10:00:00Z,14.0766,156.7824,0,,,,,,,,,,01117999999999
5102527,2018-01-05T11:00:00Z,14.0718,156.7654,0,,,,,,,,,,01117999999999
5102527,2018-01-05T12:00:00Z,14.0670,156.7470,,,,,,0.5,311,15,-0.544,-0.103,01119999971111
5102527,2018-01-05T12:00:00Z,14.0672,156.7466,0,,,,,,,,,,01117999999999
5102527,2018-01-05T13:00:00Z,14.0656,156.7274,0,,,,,,,,,,01117999999999
5102527,2018-01-05T14:00:00Z,14.0642,156.7078,0,,,,,,,,,,01117999999999
5102527,2018-01-05T15:00:00Z,14.0640,156.6890,,,,,,0.5,311,15,-0.484,-0.01,01119999971111
5102527,2018-01-05T15:00:00Z,14.0636,156.6904,0,,,,,,,,,,01117999999999
5102527,2018-01-05T16:00:00Z,14.0646,156.6754,0,,,,,,,,,,01117999999999
5102527,2018-01-05T17:00:00Z,14.0652,156.6610,0,,,,,,,,,,01117999999999
5102527,2018-01-05T18:00:00Z,14.0650,156.6500,,,,,,0.5,311,15,-0.294,-0.021,01119999971111
5102527,2018-01-05T18:00:00Z,14.0646,156.6502,0,,,,,,,,,,01117999999999
5102527,2018-01-05T19:00:00Z,14.0650,156.6422,0,,,,,,,,,,01117999999999
5102527,2018-01-05T20:00:00Z,14.0634,156.6358,0,,,,,,,,,,01117999999999
5102527,2018-01-05T21:00:00Z,14.0600,156.6300,,,,,,0.5,311,15,-0.245,-0.062,01119999971111
5102527,2018-01-05T21:00:00Z,14.0598,156.6292,0,,,,,,,,,,01117999999999
5102527,2018-01-05T22:00:00Z,14.0570,156.6214,0,,,,,,,,,,01117999999999
5102527,2018-01-05T23:00:00Z,14.0544,156.6114,0,,,,,,,,,,01117999999999
5102527,2018-01-06T00:00:00Z,14.0530,156.6010,,,,,,0.5,311,15,-0.394,-0.046,01119999971111
5102527,2018-01-06T00:00:00Z,14.0526,156.6008,0,,,,,,,,,,01117999999999
5102527,2018-01-06T01:00:00Z,14.0514,156.5886,0,,,,,,,,,,01117999999999
5102527,2018-01-06T02:00:00Z,14.0510,156.5702,0,,,,,,,,,,01117999999999
5102527,2018-01-06T03:00:00Z,14.0510,156.5510,,,,,,0.5,311,15,-0.464,-0.005,01119999971111
5102527,2018-01-06T03:00:00Z,14.0510,156.5520,0,,,,,,,,,,01117999999999
5102527,2018-01-06T04:00:00Z,14.0514,156.5346,0,,,,,,,,,,01117999999999
5102527,2018-01-06T05:00:00Z,14.0516,156.5204,0,,,,,,,,,,01117999999999
5102527,2018-01-06T06:00:00Z,14.0520,156.5080,,,,,,0.5,311,15,-0.299,0.01,01119999971111
5102527,2018-01-06T06:00:00Z,14.0524,156.5084,0,,,,,,,,,,01117999999999
5102527,2018-01-06T07:00:00Z,14.0532,156.5012,0,,,,,,,,,,01117999999999
5102527,2018-01-06T08:00:00Z,14.0538,156.4962,0,,,,,,,,,,01117999999999
5102527,2018-01-06T09:00:00Z,14.0530,156.4910,,,,,,0.5,311,15,-0.2,-0.046,01119999971111
5102527,2018-01-06T09:00:00Z,14.0534,156.4904,0,,,,,,,,,,01117999999999
5102527,2018-01-06T10:00:00Z,14.0506,156.4842,0,,,,,,,,,,01117999999999
5102527,2018-01-06T11:00:00Z,14.0458,156.4770,0,,,,,,,,,,01117999999999
5102527,2018-01-06T12:00:00Z,14.0430,156.4680,,,,,,0.5,311,15,-0.304,-0.072,01119999971111
5102527,2018-01-06T12:00:00Z,14.0426,156.4678,0,,,,,,,,,,01117999999999
5102527,2018-01-06T13:00:00Z,14.0408,156.4560,0,,,,,,,,,,01117999999999
5102527,2018-01-06T14:00:00Z,14.0400,156.4430,0,,,,,,,,,,01117999999999
5102527,2018-01-06T15:00:00Z,14.0390,156.4300,,,,,,0.5,311,15,-0.294,-0.062,01119999971111
5102527,2018-01-06T15:00:00Z,14.0392,156.4310,0,,,,,,,,,,01117999999999
5102527,2018-01-06T16:00:00Z,14.0384,156.4208,0,,,,,,,,,,01117999999999
5102527,2018-01-06T17:00:00Z,14.0356,156.4126,0,,,,,,,,,,01117999999999
5102527,2018-01-06T18:00:00Z,14.0310,156.4090,,,,,,0.5,311,15,-0.195,-0.118,01119999971111
5102527,2018-01-06T18:00:00Z,14.0312,156.4088,0,,,,,,,,,,01117999999999
5102527,2018-01-06T19:00:00Z,14.0256,156.4062,0,,,,,,,,,,01117999999999
5102527,2018-01-06T20:00:00Z,14.0208,156.3994,0,,,,,,,,,,01117999999999
5102527,2018-01-06T21:00:00Z,14.0160,156.3910,,,,,,0.5,311,15,-0.225,-0.159,01119999971111
5102527,2018-01-06T21:00:00Z,14.0152,156.3902,0,,,,,,,,,,01117999999999
5102527,2018-01-06T22:00:00Z,14.0092,156.3810,0,,,,,,,,,,01117999999999
5102527,2018-01-06T23:00:00Z,14.0044,156.3742,0,,,,,,,,,,01117999999999
5102527,2018-01-07T00:00:00Z,14.0000,156.3640,,,,,,,311,15,-0.329,-0.118,01119999991111
5102527,2018-01-07T00:00:00Z,14.0004,156.3644,0,,,,,,,,,,01117999999999
5102527,2018-01-07T01:00:00Z,13.9976,156.3516,0,,,,,,,,,,01117999999999
5102527,2018-01-07T03:00:00Z,13.9930,156.3250,,,,,,,311,15,-0.409,-0.077,01119999991111
5102527,2018-01-07T03:00:00Z,13.9934,156.3256,0,,,,,,,,,,01117999999999
5102527,2018-01-07T04:00:00Z,13.9914,156.3114,0,,,,,,,,,,01117999999999
5102527,2018-01-07T05:00:00Z,13.9896,156.2964,0,,,,,,,,,,01117999999999
5102527,2018-01-07T06:00:00Z,13.9850,156.2820,,,,,,,311,15,-0.449,-0.062,01119999991111
5102527,2018-01-07T06:00:00Z,13.9854,156.2820,0,,,,,,,,,,01117999999999
5102527,2018-01-07T07:00:00Z,13.9824,156.2660,0,,,,,,,,,,01117999999999
5102527,2018-01-07T08:00:00Z,13.9808,156.2492,0,,,,,,,,,,01117999999999
5102527,2018-01-07T09:00:00Z,13.9810,156.2350,,,,,,,311,15,-0.459,0.005,01119999991111
5102527,2018-01-07T09:00:00Z,13.9808,156.2340,0,,,,,,,,,,01117999999999
5102527,2018-01-07T10:00:00Z,13.9810,156.2186,0,,,,,,,,,,01117999999999
5102527,2018-01-07T11:00:00Z,13.9800,156.2064,0,,,,,,,,,,01117999999999
5102527,2018-01-07T12:00:00Z,13.9860,156.1900,,,,,,,311,15,-0.394,0.113,01119999991111
5102527,2018-01-07T12:00:00Z,13.9862,156.1900,0,,,,,,,,,,01117999999999
5102527,2018-01-07T13:00:00Z,13.9932,156.1738,0,,,,,,,,,,01117999999999
5102527,2018-01-07T14:00:00Z,13.9986,156.1646,0,,,,,,,,,,01117999999999
5102527,2018-01-07T15:00:00Z,14.0030,156.1560,,,,,,,311,15,-0.235,0.072,01119999991111
5102527,2018-01-07T15:00:00Z,14.0028,156.1564,0,,,,,,,,,,01117999999999
5102527,2018-01-07T16:00:00Z,14.0046,156.1508,0,,,,,,,,,,01117999999999
5102527,2018-01-07T17:00:00Z,14.0038,156.1486,0,,,,,,,,,,01117999999999
5102527,2018-01-07T18:00:00Z,14.0000,156.1430,,,,,,,311,15,-0.22,-0.103,01119999991111
5102527,2018-01-07T18:00:00Z,13.9996,156.1432,0,,,,,,,,,,01117999999999
5102527,2018-01-07T19:00:00Z,13.9936,156.1348,0,,,,,,,,,,01117999999999
5102527,2018-01-07T20:00:00Z,13.9876,156.1236,0,,,,,,,,,,01117999999999
5102527,2018-01-07T21:00:00Z,13.9830,156.1120,,,,,,,311,15,-0.399,-0.118,01119999991111
5102527,2018-01-07T21:00:00Z,13.9828,156.1108,0,,,,,,,,,,01117999999999
5102527,2018-01-07T22:00:00Z,13.9802,156.0954,0,,,,,,,,,,01117999999999
5102527,2018-01-07T23:00:00Z,13.9780,156.0792,0,,,,,,,,,,01117999999999
5102527,2018-01-08T00:00:00Z,13.9770,156.0630,,,,,,,311,15,-0.444,-0.057,01119999991111
5102527,2018-01-08T00:00:00Z,13.9766,156.0632,0,,,,,,,,,,01117999999999
5102527,2018-01-08T01:00:00Z,13.9754,156.0476,0,,,,,,,,,,01117999999999
5102527,2018-01-08T02:00:00Z,13.9730,156.0340,0,,,,,,,,,,01117999999999
5102527,2018-01-08T03:00:00Z,13.9720,156.0230,,,,,,,311,15,-0.344,-0.077,01119999991111
5102527,2018-01-08T03:00:00Z,13.9716,156.0232,0,,,,,,,,,,01117999999999
5102527,2018-01-08T04:00:00Z,13.9702,156.0156,0,,,,,,,,,,01117999999999
5102527,2018-01-08T05:00:00Z,13.9678,156.0056,0,,,,,,,,,,01117999999999
5102527,2018-01-08T06:00:00Z,13.9620,155.9940,,,,,,,311,15,-0.349,-0.098,01119999991111
5102527,2018-01-08T06:00:00Z,13.9624,155.9942,0,,,,,,,,,,01117999999999
5102527,2018-01-08T07:00:00Z,13.9590,155.9830,0,,,,,,,,,,01117999999999
5102527,2018-01-08T08:00:00Z,13.9556,155.9692,0,,,,,,,,,,01117999999999
5102527,2018-01-08T09:00:00Z,13.9530,155.9530,,,,,,,311,15,-0.449,-0.046,01119999991111
5102527,2018-01-08T09:00:00Z,13.9534,155.9520,0,,,,,,,,,,01117999999999
5102527,2018-01-08T10:00:00Z,13.9522,155.9340,0,,,,,,,,,,01117999999999
5102527,2018-01-08T11:00:00Z,13.9518,155.9184,0,,,,,,,,,,01117999999999
5102527,2018-01-08T12:00:00Z,13.9530,155.9040,,,,,,,311,15,-0.444,0.072,01119999991111
5102527,2018-01-08T12:00:00Z,13.9532,155.9042,0,,,,,,,,,,01117999999999
5102527,2018-01-08T13:00:00Z,13.9566,155.8902,0,,,,,,,,,,01117999999999
5102527,2018-01-08T14:00:00Z,13.9608,155.8762,0,,,,,,,,,,01117999999999
5102527,2018-01-08T15:00:00Z,13.9670,155.8640,,,,,,,311,15,-0.344,0.113,01119999991111
5102527,2018-01-08T15:00:00Z,13.9670,155.8654,0,,,,,,,,,,01117999999999
5102527,2018-01-08T16:00:00Z,13.9720,155.8542,0,,,,,,,,,,01117999999999
5102527,2018-01-08T17:00:00Z,13.9752,155.8430,0,,,,,,,,,,01117999999999
5102527,2018-01-08T18:00:00Z,13.9750,155.8350,,,,,,,311,15,-0.26,0.026,01119999991111
5102527,2018-01-08T18:00:00Z,13.9754,155.8348,0,,,,,,,,,,01117999999999
5102527,2018-01-08T19:00:00Z,13.9744,155.8266,0,,,,,,,,,,01117999999999
5102527,2018-01-08T20:00:00Z,13.9736,155.8192,0,,,,,,,,,,01117999999999
5102527,2018-01-08T21:00:00Z,13.9720,155.8120,,,,,,,311,15,-0.275,-0.021,01119999991111
5102527,2018-01-08T21:00:00Z,13.9716,155.8120,0,,,,,,,,,,01117999999999
5102527,2018-01-08T22:00:00Z,13.9716,155.8030,0,,,,,,,,,,01117999999999
5102527,2018-01-08T23:00:00Z,13.9720,155.7924,0,,,,,,,,,,01117999999999
5102527,2018-01-09T00:00:00Z,13.9710,155.7800,,,,,,,311,15,-0.359,0,01119999991111
5102527,2018-01-09T00:00:00Z,13.9708,155.7802,0,,,,,,,,,,01117999999999
5102527,2018-01-09T01:00:00Z,13.9714,155.7658,0,,,,,,,,,,01117999999999
5102527,2018-01-09T02:00:00Z,13.9726,155.7526,0,,,,,,,,,,01117999999999
5102527,2018-01-09T03:00:00Z,13.9720,155.7400,,,,,,,311,15,-0.359,-0.01,01119999991111
5102527,2018-01-09T03:00:00Z,13.9718,155.7410,0,,,,,,,,,,01117999999999
5102527,2018-01-09T04:00:00Z,13.9710,155.7294,0,,,,,,,,,,01117999999999
5102527,2018-01-09T05:00:00Z,13.9706,155.7190,0,,,,,,,,,,01117999999999
5102527,2018-01-09T06:00:00Z,13.9690,155.7080,,,,,,,311,15,-0.329,-0.021,01119999991111
5102527,2018-01-09T06:00:00Z,13.9694,155.7078,0,,,,,,,,,,01117999999999
5102527,2018-01-09T07:00:00Z,13.9686,155.6958,0,,,,,,,,,,01117999999999
5102527,2018-01-09T08:00:00Z,13.9680,155.6840,0,,,,,,,,,,01117999999999
5102527,2018-01-09T09:00:00Z,13.9680,155.6740,,,,,,,311,15,-0.339,0.005,01119999991111
5102527,2018-01-09T09:00:00Z,13.9678,155.6732,0,,,,,,,,,,01117999999999
5102527,2018-01-09T10:00:00Z,13.9694,155.6624,0,,,,,,,,,,01117999999999
5102527,2018-01-09T11:00:00Z,13.9694,155.6512,0,,,,,,,,,,01117999999999
5102527,2018-01-09T12:00:00Z,13.9700,155.6400,,,,,,,311,15,-0.29,-0.01,01119999991111
5102527,2018-01-09T12:00:00Z,13.9698,155.6396,0,,,,,,,,,,01117999999999
5102527,2018-01-09T13:00:00Z,13.9700,155.6294,0,,,,,,,,,,01117999999999
5102527,2018-01-09T14:00:00Z,13.9696,155.6230,0,,,,,,,,,,01117999999999
5102527,2018-01-09T15:00:00Z,13.9660,155.6160,,,,,,,311,15,-0.185,-0.098,01119999991111
5102527,2018-01-09T15:00:00Z,13.9656,155.6168,0,,,,,,,,,,01117999999999
5102527,2018-01-09T16:00:00Z,13.9606,155.6102,0,,,,,,,,,,01117999999999
5102527,2018-01-09T17:00:00Z,13.9560,155.6064,0,,,,,,,,,,01117999999999
5102527,2018-01-09T18:00:00Z,13.9510,155.6030,,,,,,,311,15,-0.16,-0.159,01119999991111
5102527,2018-01-09T18:00:00Z,13.9508,155.6026,0,,,,,,,,,,01117999999999
5102527,2018-01-09T19:00:00Z,13.9464,155.5966,0,,,,,,,,,,01117999999999
5102527,2018-01-09T20:00:00Z,13.9404,155.5908,0,,,,,,,,,,01117999999999
5102527,2018-01-09T21:00:00Z,13.9350,155.5840,,,,,,,311,15,-0.305,-0.19,01119999991111
5102527,2018-01-09T21:00:00Z,13.9340,155.5828,0,,,,,,,,,,01117999999999
5102527,2018-01-09T22:00:00Z,13.9270,155.5716,0,,,,,,,,,,01117999999999
5102527,2018-01-09T23:00:00Z,13.9202,155.5578,0,,,,,,,,,,01117999999999
5102527,2018-01-10T00:00:00Z,13.9140,155.5420,,,,,,,311,15,-0.424,-0.18,01119999991111
5102527,2018-01-10T01:00:00Z,13.9092,155.5254,0,,,,,,,,,,01117999999999
5102527,2018-01-10T02:00:00Z,13.9042,155.5114,0,,,,,,,,,,01117999999999
5102527,2018-01-10T03:00:00Z,13.9000,155.4990,,,,,,,311,15,-0.405,-0.159,01119999991111
5102527,2018-01-10T03:00:00Z,13.9002,155.5004,0,,,,,,,,,,01117999999999
5102527,2018-01-10T04:00:00Z,13.8964,155.4878,0,,,,,,,,,,01117999999999
5102527,2018-01-10T05:00:00Z,13.8896,155.4746,0,,,,,,,,,,01117999999999
5102527,2018-01-10T06:00:00Z,13.8830,155.4610,,,,,,,311,15,-0.395,-0.144,01119999991111
5102527,2018-01-10T06:00:00Z,13.8834,155.4612,0,,,,,,,,,,01117999999999
5102527,2018-01-10T07:00:00Z,13.8780,155.4478,0,,,,,,,,,,01117999999999
5102527,2018-01-10T08:00:00Z,13.8746,155.4346,0,,,,,,,,,,01117999999999
5102527,2018-01-10T09:00:00Z,13.8720,155.4200,,,,,,,311,15,-0.425,-0.062,01119999991111
5102527,2018-01-10T09:00:00Z,13.8718,155.4194,0,,,,,,,,,,01117999999999
5102527,2018-01-10T10:00:00Z,13.8692,155.4040,0,,,,,,,,,,01117999999999
5102527,2018-01-10T11:00:00Z,13.8694,155.3890,0,,,,,,,,,,01117999999999
5102527,2018-01-10T12:00:00Z,13.8710,155.3760,,,,,,,311,15,-0.395,0.015,01119999991111
5102527,2018-01-10T12:00:00Z,13.8712,155.3764,0,,,,,,,,,,01117999999999
5102527,2018-01-10T13:00:00Z,13.8744,155.3636,0,,,,,,,,,,01117999999999
5102527,2018-01-10T14:00:00Z,13.8754,155.3508,0,,,,,,,,,,01117999999999
5102527,2018-01-10T15:00:00Z,13.8750,155.3410,,,,,,,311,15,-0.265,0,01119999991111
5102527,2018-01-10T15:00:00Z,13.8752,155.3414,0,,,,,,,,,,01117999999999
5102527,2018-01-10T16:00:00Z,13.8750,155.3360,0,,,,,,,,,,01117999999999
5102527,2018-01-10T17:00:00Z,13.8746,155.3306,0,,,,,,,,,,01117999999999
5102527,2018-01-10T18:00:00Z,13.8710,155.3230,,,,,,,311,15,-0.28,-0.093,01119999991111
5102527,2018-01-10T18:00:00Z,13.8714,155.3234,0,,,,,,,,,,01117999999999
5102527,2018-01-10T19:00:00Z,13.8668,155.3136,0,,,,,,,,,,01117999999999
5102527,2018-01-10T20:00:00Z,13.8616,155.2996,0,,,,,,,,,,01117999999999
5102527,2018-01-10T21:00:00Z,13.8570,155.2850,,,,,,,311,15,-0.41,-0.072,01119999991111
5102527,2018-01-10T21:00:00Z,13.8570,155.2838,0,,,,,,,,,,01117999999999
5102527,2018-01-10T22:00:00Z,13.8554,155.2662,0,,,,,,,,,,01117999999999
5102527,2018-01-10T23:00:00Z,13.8560,155.2526,0,,,,,,,,,,01117999999999
5102527,2018-01-11T00:00:00Z,13.8570,155.2410,,,,,,,311,15,-0.34,0.046,01119999991111
5102527,2018-01-11T00:00:00Z,13.8568,155.2410,0,,,,,,,,,,01117999999999
5102527,2018-01-11T01:00:00Z,13.8592,155.2312,0,,,,,,,,,,01117999999999
5102527,2018-01-11T02:00:00Z,13.8632,155.2238,0,,,,,,,,,,01117999999999
5102527,2018-01-11T03:00:00Z,13.8660,155.2170,,,,,,,311,15,-0.265,0.057,01119999991111
5102527,2018-01-11T03:00:00Z,13.8660,155.2174,0,,,,,,,,,,01117999999999
5102527,2018-01-11T04:00:00Z,13.8684,155.2104,0,,,,,,,,,,01117999999999
5102527,2018-01-11T05:00:00Z,13.8690,155.2008,0,,,,,,,,,,01117999999999
5102527,2018-01-11T06:00:00Z,13.8680,155.1880,,,,,,,311,15,-0.375,0.01,01119999991111
5102527,2018-01-11T06:00:00Z,13.8682,155.1876,0,,,,,,,,,,01117999999999
5102527,2018-01-11T07:00:00Z,13.8680,155.1720,0,,,,,,,,,,01117999999999
5102527,2018-01-11T08:00:00Z,13.8682,155.1554,0,,,,,,,,,,01117999999999
5102527,2018-01-11T09:00:00Z,13.8680,155.1420,,,,,,,311,15,-0.355,0.015,01119999991111
5102527,2018-01-11T09:00:00Z,13.8684,155.1414,0,,,,,,,,,,01117999999999
5102527,2018-01-11T10:00:00Z,13.8682,155.1296,0,,,,,,,,,,01117999999999
5102527,2018-01-11T12:00:00Z,13.8710,155.1170,,,,,,,311,15,-0.155,0.046,01119999991111
5102527,2018-01-11T12:00:00Z,13.8714,155.1170,0,,,,,,,,,,01117999999999
5102527,2018-01-11T13:00:00Z,13.8738,155.1148,0,,,,,,,,,,01117999999999
5102527,2018-01-11T14:00:00Z,13.8760,155.1126,0,,,,,,,,,,01117999999999
5102527,2018-01-11T15:00:00Z,13.8770,155.1110,,,,,,,311,15,-0.14,-0.005,01119999991111
5102527,2018-01-11T15:00:00Z,13.8770,155.1108,0,,,,,,,,,,01117999999999
5102527,2018-01-11T16:00:00Z,13.8764,155.1064,0,,,,,,,,,,01117999999999
5102527,2018-01-11T17:00:00Z,13.8748,155.0996,0,,,,,,,,,,01117999999999
5102527,2018-01-11T18:00:00Z,13.8700,155.0890,,,,,,,311,15,-0.32,-0.067,01119999991111
5102527,2018-01-11T18:00:00Z,13.8696,155.0894,0,,,,,,,,,,01117999999999
5102527,2018-01-11T19:00:00Z,13.8672,155.0760,0,,,,,,,,,,01117999999999
5102527,2018-01-11T20:00:00Z,13.8638,155.0602,0,,,,,,,,,,01117999999999
5102527,2018-01-11T21:00:00Z,13.8640,155.0470,,,,,,,311,15,-0.34,0,01119999991111
5102527,2018-01-11T21:00:00Z,13.8640,155.0464,0,,,,,,,,,,01117999999999
5102527,2018-01-11T22:00:00Z,13.8652,155.0358,0,,,,,,,,,,01117999999999
5102527,2018-01-11T23:00:00Z,13.8670,155.0278,0,,,,,,,,,,01117999999999
5102527,2018-01-12T00:00:00Z,13.8700,155.0210,,,,,,,311,15,-0.235,0.057,01119999991111
5102527,2018-01-12T00:00:00Z,13.8696,155.0208,0,,,,,,,,,,01117999999999
5102527,2018-01-12T01:00:00Z,13.8714,155.0154,0,,,,,,,,,,01117999999999
5102527,2018-01-12T02:00:00Z,13.8728,155.0086,0,,,,,,,,,,01117999999999
5102527,2018-01-12T03:00:00Z,13.8750,155.0000,,,,,,,311,15,-0.245,0.051,01119999991111
5102527,2018-01-12T03:00:00Z,13.8746,155.0012,0,,,,,,,,,,01117999999999
5102527,2018-01-12T04:00:00Z,13.8768,154.9916,0,,,,,,,,,,01117999999999
5102527,2018-01-12T05:00:00Z,13.8790,154.9810,0,,,,,,,,,,01117999999999
5102527,2018-01-12T06:00:00Z,13.8800,154.9720,,,,,,,311,15,-0.245,0.062,01119999991111
5102527,2018-01-12T06:00:00Z,13.8804,154.9716,0,,,,,,,,,,01117999999999
5102527,2018-01-12T07:00:00Z,13.8832,154.9636,0,,,,,,,,,,01117999999999
5102527,2018-01-12T08:00:00Z,13.8854,154.9564,0,,,,,,,,,,01117999999999
5102527,2018-01-12T09:00:00Z,13.8870,154.9510,,,,,,,311,15,-0.16,0.057,01119999991111
5102527,2018-01-12T09:00:00Z,13.8868,154.9500,0,,,,,,,,,,01117999999999
5102527,2018-01-12T10:00:00Z,13.8892,154.9462,0,,,,,,,,,,01117999999999
5102527,2018-01-12T11:00:00Z,13.8904,154.9424,0,,,,,,,,,,01117999999999
5102527,2018-01-12T12:00:00Z,13.8910,154.9400,,,,,,,311,15,-0.055,0.057,01119999991111
5102527,2018-01-12T12:00:00Z,13.8908,154.9404,0,,,,,,,,,,01117999999999
5102527,2018-01-12T13:00:00Z,13.8916,154.9398,0,,,,,,,,,,01117999999999
5102527,2018-01-12T14:00:00Z,13.8942,154.9404,0,,,,,,,,,,01117999999999
5102527,2018-01-12T15:00:00Z,13.8980,154.9400,,,,,,,311,15,-0.095,0.046,01119999991111
5102527,2018-01-12T15:00:00Z,13.8978,154.9410,0,,,,,,,,,,01117999999999
5102527,2018-01-12T16:00:00Z,13.8988,154.9368,0,,,,,,,,,,01117999999999
5102527,2018-01-12T17:00:00Z,13.9000,154.9304,0,,,,,,,,,,01117999999999
5102527,2018-01-12T18:00:00Z,13.9000,154.9210,,,,,,,311,15,-0.185,0.031,01119999991111
5102527,2018-01-12T18:00:00Z,13.9004,154.9214,0,,,,,,,,,,01117999999999
5102527,2018-01-12T19:00:00Z,13.9026,154.9132,0,,,,,,,,,,01117999999999
5102527,2018-01-12T20:00:00Z,13.9026,154.9068,0,,,,,,,,,,01117999999999
5102527,2018-01-12T21:00:00Z,13.9040,154.9030,,,,,,,311,15,-0.135,-0.01,01119999991111
5102527,2018-01-12T21:00:00Z,13.9042,154.9032,0,,,,,,,,,,01117999999999
5102527,2018-01-12T22:00:00Z,13.9044,154.9014,0,,,,,,,,,,01117999999999
5102527,2018-01-12T23:00:00Z,13.9014,154.8982,0,,,,,,,,,,01117999999999
