PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),DOX2 (micromole/kg),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1000.5,4.393,34.432,66.385,1004.6,4.393,34.4323,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1050,4.065,34.462,66.963,1054.1,4.065,34.4622,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1099.8,3.822,34.483,68.706,1103.9,3.822,34.4832,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1150.6,3.62,34.494,69.431,1154.7,3.62,34.4942,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1200.4,3.412,34.512,71.712,1204.5,3.412,34.5122,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1249.6,3.234,34.512,68.517,1253.7,3.234,34.5122,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1300.3,3.033,34.519,69.782,1304.4,3.033,34.5192,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1349.8,2.879,34.531,71.963,1353.9,2.879,34.5311,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1400,2.802,34.541,74.698,1404.1,2.802,34.5411,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1449.6,2.718,34.551,76.046,1453.7,2.718,34.5511,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1500,2.647,34.555,77.638,1504.1,2.647,34.5551,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1550.1,2.558,34.566,79.998,1554.2,2.558,34.5661,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1600.1,2.513,34.575,84.37,1604.2,2.513,34.5751,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1649.8,2.467,34.588,88.305,1653.9,2.467,34.5881,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1699.6,2.379,34.599,90.524,1703.7,2.379,34.5991,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1750.3,2.301,34.598,90.364,1754.4,2.301,34.5981,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1800,2.241,34.604,92.954,1804.1,2.241,34.604,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1849.8,2.227,34.611,95.136,1853.9,2.227,34.611,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1899.5,2.184,34.619,98.313,1903.6,2.184,34.6191,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,1949.3,2.098,34.624,99.975,1953.4,2.098,34.624,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,5.3,22.685,34.798,202.864,9.5,22.685,34.798,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,10,22.69,34.798,202.737,14.2,22.69,34.798,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,19,22.693,34.799,202.643,23.2,22.693,34.799,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,30.5,22.696,34.799,202.504,34.7,22.696,34.799,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,40.5,22.696,34.798,202.488,44.7,22.696,34.798,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,49.8,22.699,34.799,202.33,54,22.699,34.799,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,60.3,22.701,34.8,202.083,64.5,22.701,34.8,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,70,22.7,34.8,201.831,74.2,22.7,34.8,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,80.2,22.703,34.8,201.42,84.4,22.703,34.8,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,90.3,22.695,34.819,199.872,94.5,22.695,34.8197,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,100,22.501,34.812,197.441,104.2,22.501,34.8124,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,110.1,22.39,34.815,193.643,114.3,22.39,34.8154,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,120.4,22.271,34.834,189.55,124.6,22.271,34.8344,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,128.5,22.173,34.848,187.046,132.7,22.173,34.8498,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,140.2,21.599,34.876,180.699,144.4,21.599,34.8784,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,150.4,20.921,34.872,181.966,154.6,20.921,34.8726,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,160,20.774,34.865,182.19,164.2,20.774,34.8652,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,169.7,20.719,34.86,181.832,173.9,20.719,34.8603,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,180.2,20.633,34.866,180.42,184.4,20.633,34.8675,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,189.9,20.225,34.852,182.632,194.1,20.225,34.8533,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,199.8,19.883,34.841,184.783,204,19.883,34.8422,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,210,19.561,34.828,186.038,214.2,19.561,34.8292,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,220.3,19.235,34.81,186.726,224.5,19.235,34.8102,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,230,19.179,34.805,187.335,234.2,19.179,34.8057,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,240,18.994,34.799,187.872,244.2,18.994,34.7993,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,250.1,18.901,34.795,187.823,254.3,18.901,34.7954,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,260,18.783,34.788,186.686,264.2,18.783,34.7888,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,270.2,18.559,34.776,185.595,274.4,18.559,34.7769,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,279.8,18.339,34.767,184.963,284,18.339,34.7674,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,290.5,18.241,34.761,184.027,294.7,18.241,34.7624,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,300.2,17.89,34.746,182.344,304.4,17.89,34.7465,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,310.3,17.751,34.739,181.442,314.5,17.751,34.7394,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,320.1,17.652,34.735,180.761,324.3,17.652,34.7352,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-26T11:12:41Z,23.2230,125.2230,330.5,17.603,34.733,180.113,334.7,17.603,34.7332,001111111111,0069_87523_102,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.2 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:18,Primary sampling: discrete [],1,1,D
