PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,492.6,11.836,34.414,492.6,11.836,34.414,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,503.3,11.478,34.401,503.3,11.478,34.401,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,513.6,11.314,34.385,513.6,11.314,34.385,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,523.9,10.622,34.341,523.9,10.622,34.341,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,533.8,10.442,34.337,533.8,10.442,34.337,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,543.7,10.034,34.323,543.7,10.034,34.323,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,553.1,9.847,34.314,553.1,9.847,34.314,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,568.4,9.259,34.304,568.4,9.259,34.304,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,577.8,8.954,34.298,577.8,8.954,34.298,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,587.4,8.458,34.296,587.4,8.458,34.296,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,598.7,8.204,34.298,598.7,8.204,34.298,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,608,8.064,34.299,608,8.064,34.299,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,617.5,7.977,34.301,617.5,7.977,34.301,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,627.2,7.781,34.301,627.2,7.781,34.301,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,636.5,7.711,34.3,636.5,7.711,34.3,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,646.1,7.577,34.3,646.1,7.577,34.3,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,655.7,7.282,34.309,655.7,7.282,34.309,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,665,7.178,34.307,665,7.178,34.307,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,674.4,7.057,34.3,674.4,7.057,34.3,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,683.7,6.828,34.298,683.7,6.828,34.298,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,698.6,6.468,34.311,698.6,6.468,34.311,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,748,5.74,34.326,748,5.74,34.326,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,797.5,5.492,34.378,797.5,5.492,34.378,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,848.6,5.28,34.385,848.6,5.28,34.385,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,897.2,4.961,34.4,897.2,4.961,34.4,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,932.8,4.798,34.403,932.8,4.798,34.403,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T07:56:32Z,26.4330,126.3330,932.9,4.797,34.405,932.9,4.797,34.405,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,0.8,23.779,,0.8,23.779,,00111129129,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,2,23.779,,2,23.779,,00111129129,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,3.3,23.779,,3.3,23.779,,00111129129,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,13.8,23.778,34.484,13.8,23.778,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,14.9,23.778,34.484,14.9,23.778,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,16.3,23.779,34.484,16.3,23.779,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,27.7,23.783,34.484,27.7,23.783,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,29.3,23.784,34.484,29.3,23.784,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,38.4,23.785,34.484,38.4,23.785,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,42.5,23.786,34.484,42.5,23.786,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,43.8,23.786,34.484,43.8,23.786,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,52.6,23.789,34.484,52.6,23.789,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,56.1,23.79,34.484,56.1,23.79,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,57.5,23.79,34.484,57.5,23.79,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,68.4,23.789,34.485,68.4,23.789,34.485,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,69.9,23.789,34.485,69.9,23.789,34.485,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,71.2,23.789,34.485,71.2,23.789,34.485,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,83,23.791,34.484,83,23.791,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,84.2,23.791,34.484,84.2,23.791,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,92.7,23.791,34.484,92.7,23.791,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,96.2,23.791,34.482,96.2,23.791,34.482,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,106.3,23.129,34.751,106.3,23.129,34.751,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,117.4,22.193,34.777,117.4,22.193,34.777,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,128.3,21.778,34.776,128.3,21.778,34.776,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,137,21.453,34.777,137,21.453,34.777,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,148.4,21.116,34.789,148.4,21.116,34.789,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,152.2,20.996,34.793,152.2,20.996,34.793,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,163.5,20.814,34.782,163.5,20.814,34.782,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,175.1,20.266,34.771,175.1,20.266,34.771,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,186.3,20.04,34.769,186.3,20.04,34.769,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,197.8,19.784,34.758,197.8,19.784,34.758,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,206.7,19.751,34.757,206.7,19.751,34.757,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,218.2,19.51,34.751,218.2,19.51,34.751,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,222.3,19.488,34.75,222.3,19.488,34.75,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,233.8,19.377,34.748,233.8,19.377,34.748,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,245,19.143,34.741,245,19.143,34.741,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,256.6,19.109,34.74,256.6,19.109,34.74,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,267.9,19.082,34.737,267.9,19.082,34.737,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,278.7,18.709,34.731,278.7,18.709,34.731,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,287.4,18.508,34.719,287.4,18.508,34.719,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,298.4,17.915,34.702,298.4,17.915,34.702,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,302,17.785,34.699,302,17.785,34.699,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,313,17.554,34.688,313,17.554,34.688,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,324,16.986,34.659,324,16.986,34.659,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,335,16.713,34.648,335,16.713,34.648,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,346.4,16.389,34.627,346.4,16.389,34.627,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,357.8,15.952,34.599,357.8,15.952,34.599,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,366.4,15.616,34.585,366.4,15.616,34.585,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,377.7,15.309,34.571,377.7,15.309,34.571,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,381.6,15.037,34.556,381.6,15.037,34.556,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,392.9,14.925,34.549,392.9,14.925,34.549,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,404.4,14.673,34.536,404.4,14.673,34.536,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,415.7,14.389,34.522,415.7,14.389,34.522,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,426.8,13.98,34.502,426.8,13.98,34.502,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,437.7,13.693,34.483,437.7,13.693,34.483,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,448.4,13.149,34.454,448.4,13.149,34.454,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,456.8,12.8,34.438,456.8,12.8,34.438,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,467.4,12.415,34.429,467.4,12.415,34.429,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,477.7,12.318,34.424,477.7,12.318,34.424,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,488.2,12.115,34.417,488.2,12.115,34.417,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,498.4,11.449,34.406,498.4,11.449,34.406,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,509,10.964,34.366,509,10.964,34.366,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,512.9,10.802,34.346,512.9,10.802,34.346,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,523.8,10.555,34.334,523.8,10.555,34.334,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,534.9,10.372,34.328,534.9,10.372,34.328,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,546,9.852,34.318,546,9.852,34.318,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,557.2,9.788,34.314,557.2,9.788,34.314,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,567.8,9.358,34.309,567.8,9.358,34.309,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,578.5,9.071,34.294,578.5,9.071,34.294,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,586.8,8.843,34.302,586.8,8.843,34.302,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,597.3,8.559,34.288,597.3,8.559,34.288,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,607.6,8.268,34.3,607.6,8.268,34.3,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,618,7.981,34.293,618,7.981,34.293,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,628.3,7.627,34.281,628.3,7.627,34.281,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,638.6,7.226,34.289,638.6,7.226,34.289,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,649,7.177,34.308,649,7.177,34.308,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,652.4,7.15,34.31,652.4,7.15,34.31,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,662.8,7.068,34.309,662.8,7.068,34.309,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,673.2,6.961,34.303,673.2,6.961,34.303,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,683.2,6.691,34.296,683.2,6.691,34.296,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,693.2,6.43,34.301,693.2,6.43,34.301,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,747.1,6.09,34.327,747.1,6.09,34.327,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,797,5.669,34.375,797,5.669,34.375,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,846.8,5.375,34.384,846.8,5.375,34.384,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,897.9,4.95,34.4,897.9,4.95,34.4,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
2901990,300034013026610,2011-12-20T15:56:16Z,26.4480,126.3540,948.3,4.69,34.408,948.3,4.69,34.408,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],1,1
