PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),DEPH LEVEL2 (meter),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),TEMP LEVEL7 (degree_Celsius),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),QC
52522,2016-03-02T17:00:00Z,2.7000,159.7000,29.3,0,29.28,34.19,1,28.21,75,20.99,125,19.98,150,17.07,200,12.4,250,11.44,300,8.27,500,,,0111171111121111121111199
52522,2016-03-02T18:00:00Z,2.7000,159.7000,29.3,0,29.28,34.19,1,29.29,25,28,75,20.85,125,20,150,17.38,200,12.42,250,11.48,300,8.3,500,0111171111111211111211111
52522,2016-03-02T19:00:00Z,2.7000,159.7000,29.3,0,29.28,34.19,1,29.29,25,26.39,75,21.47,125,20.16,150,18.11,200,12.73,250,12.2,300,8.35,500,0111171111121211111211111
52522,2016-03-02T20:00:00Z,2.7000,159.7000,29.3,0,29.27,34.19,1,29.28,25,28.03,75,20.83,125,19.99,150,17.29,200,12.38,250,11.49,300,8.26,500,0111171111111211111211111
52522,2016-03-02T21:00:00Z,2.7000,159.7000,29.3,0,29.27,34.19,1,29.28,25,27.31,75,20.4,125,19.96,150,14.76,200,12.15,250,11.34,300,8.18,500,0111171111121211111211111
52522,2016-03-02T22:00:00Z,2.7000,159.7000,29.3,0,29.27,34.18,1,29.27,25,26.29,75,20.11,125,18.9,150,13.41,200,12.25,250,11.35,300,8.2,500,0111171111121212111211111
52522,2016-03-02T23:00:00Z,2.7000,159.7000,29.3,0,29.29,34.18,1,29.28,25,27.01,75,20,125,18.68,150,13.47,200,12.12,250,11.39,300,8.44,500,0111171111121212111211111
52522,2016-03-03T00:00:00Z,2.7000,159.7000,29.3,0,29.33,34.18,1,29.29,25,23.33,75,20.34,125,14.13,200,12.14,250,11.38,300,8.92,500,,,0111171111121211121111199
52522,2016-03-03T01:00:00Z,2.7000,159.6000,29.3,0,29.34,34.18,1,29.29,25,23.47,75,20.23,125,19.57,150,16.22,200,12.25,250,11.39,300,8.72,500,0144171111121211111211111
52522,2016-03-03T02:00:00Z,2.7000,159.6000,29.3,0,29.34,34.18,1,29.29,25,27.59,75,20.85,125,19.96,150,16.25,200,12.29,250,11.38,300,8.3,500,0111171111111211111211111
52522,2016-03-03T03:00:00Z,2.7000,159.6000,29.4,0,29.38,34.19,1,29.3,25,28.03,75,20.86,125,20.06,150,17.33,200,12.45,250,12.11,300,8.38,500,0111171111111211111211111
52522,2016-03-03T04:00:00Z,2.7000,159.6000,29.4,0,29.4,34.19,1,29.31,25,27.78,75,20.83,125,20.03,150,17.25,200,12.8,250,12.05,300,8.11,500,0111171111111211111211111
52522,2016-03-03T05:00:00Z,2.7000,159.6000,29.4,0,29.41,34.19,1,29.31,25,27.63,75,21.08,125,20.16,150,18.14,200,12.84,250,12.15,300,8.01,500,0111171111111211111211111
52522,2016-03-03T06:00:00Z,2.7000,159.6000,29.4,0,29.4,34.15,1,29.32,25,28.73,75,21.52,125,18.17,200,12.96,250,12.14,300,8.25,500,,,0111171111111211121111199
52522,2016-03-03T07:00:00Z,2.7000,159.6000,29.4,0,29.37,34.14,1,29.31,25,27.51,75,21.63,125,20.25,150,18.23,200,12.87,250,8.3,500,,,0111171111111211111211199
52522,2016-03-03T08:00:00Z,2.7000,159.6000,29.3,0,29.34,34.16,1,29.34,25,27.87,75,21.65,125,20.09,150,12.45,250,12.06,300,8.75,500,,,0111171111111211121111199
52522,2016-03-03T09:00:00Z,2.7000,159.6000,29.3,0,29.3,34.24,1,29.31,25,28.75,75,22.44,125,20.47,150,17.55,200,13.09,250,12.25,300,,,0111171111111211111211199
52522,2016-03-03T10:00:00Z,2.7000,159.6000,29.3,0,29.31,33.7,1,29.31,25,24.93,75,20.82,125,16.95,200,12.36,250,8.77,500,,,,,0111171111121211121119999
52522,2016-03-03T11:00:00Z,2.7000,159.6000,29.3,0,29.29,33.7,1,29.3,25,26.16,75,22.01,125,20.36,150,18.52,200,13.77,250,12.32,300,8.67,500,0111171111121211111211111
52522,2016-03-03T12:00:00Z,2.7000,159.6000,29.3,0,29.27,33.71,1,29.28,25,26.91,75,20.68,125,19.95,150,14.23,200,12.16,250,11.37,300,8,500,0111171111121211111211111
52522,2016-03-03T13:00:00Z,2.7000,159.6000,29.3,0,29.27,33.71,1,27.14,75,21.34,125,20.13,150,16.81,200,12.42,250,11.74,300,8.23,500,,,0111171112121111121111199
52522,2016-03-03T14:00:00Z,2.7000,159.6000,29.3,0,29.27,33.71,1,29.28,25,25.71,75,20.63,125,19.95,150,16.14,200,12.34,250,12.22,300,8.61,500,0111171111121211111211111
52522,2016-03-03T15:00:00Z,2.7000,159.6000,29.3,0,29.27,33.71,1,29.28,25,27.38,75,21.18,125,20.08,150,17.71,200,13.05,250,12.25,300,8.78,500,0111171111121211111211111
52522,2016-03-03T16:00:00Z,2.7000,159.6000,29.3,0,29.26,33.72,1,29.27,25,25.66,75,20.49,125,19.91,150,17.97,200,12.95,250,12.28,300,8.7,500,0111171111121211111211111
52522,2016-03-03T17:00:00Z,2.7000,159.6000,29.2,0,29.24,33.71,1,29.26,25,27.78,75,22.06,125,20.35,150,18.42,200,13.54,250,12.27,300,8.56,500,0111171111111211111211111
52522,2016-03-03T18:00:00Z,2.7000,159.5000,29.2,0,29.24,33.71,1,29.26,25,28.74,75,22.27,125,20.46,150,18.53,200,13.65,250,12.28,300,8.69,500,0144171111111211111211111
52522,2016-03-03T19:00:00Z,2.7000,159.5000,29.2,0,29.23,33.71,1,29.25,25,28.51,75,22.43,125,20.66,150,18.74,200,14.02,250,12.21,300,8.78,500,0111171111111211111211111
52522,2016-03-03T20:00:00Z,2.7000,159.5000,29.2,0,29.22,33.71,1,29.24,25,27.49,75,21.9,125,20.2,150,18.45,200,13.76,250,12.19,300,8.71,500,0111171111121211111211111
52522,2016-03-03T21:00:00Z,2.7000,159.5000,29.2,0,29.21,33.71,1,29.22,25,28.02,75,21.77,125,20.13,150,18.52,200,13.97,250,12.28,300,9.08,500,0111171111111211111211121
52522,2016-03-03T22:00:00Z,2.7000,159.5000,29.2,0,29.23,33.71,1,29.22,25,26.49,75,21.59,125,20.13,150,18.76,200,14.54,250,12.36,300,9.93,500,0111171111121211111212121
52522,2016-03-03T23:00:00Z,2.7000,159.5000,29.2,0,29.22,33.71,1,29.22,25,24.56,75,21.6,125,20.12,150,18.34,200,13.47,250,12.24,300,8.71,500,0111171111121211111211111
52522,2016-03-04T00:00:00Z,2.7000,159.5000,29.2,0,29.23,33.71,1,29.21,25,26.96,75,21.08,125,19.94,150,16.63,200,12.49,250,12.04,300,,,0111171111121211111211199
52522,2016-03-04T01:00:00Z,2.7000,159.5000,29.3,0,29.26,33.71,1,29.22,25,24.76,75,20.91,125,19.9,150,17.21,200,12.8,250,12.05,300,8.14,500,0111171111121211111211111
52522,2016-03-04T02:00:00Z,2.7000,159.5000,29.3,0,29.28,33.71,1,29.22,25,27.2,75,17.26,200,12.45,250,12.02,300,8.09,500,,,,,0111171111121112111119999
52522,2016-03-04T03:00:00Z,2.7000,159.5000,29.3,0,29.29,33.71,1,29.22,25,27.4,75,20.76,125,19.91,150,17.14,200,12.35,250,11.71,300,8.02,500,0111171111121211111211111
52522,2016-03-04T04:00:00Z,2.7000,159.5000,29.3,0,29.33,33.72,1,29.24,25,27.61,75,21.67,125,19.97,150,18.21,200,12.9,250,11.95,300,7.97,500,0111171111111211111211111
52522,2016-03-04T05:00:00Z,2.7000,159.5000,29.3,0,29.33,33.72,1,29.26,25,28.91,75,22.21,125,20.17,150,17.87,200,12.81,250,11.96,300,7.88,500,0111171111111211111211111
52522,2016-03-04T06:00:00Z,2.7000,159.5000,29.3,0,29.32,33.71,1,29.26,25,27.71,75,22.03,125,20.04,150,18.32,200,13.98,250,12.28,300,8.14,500,0111171111111211111211111
52522,2016-03-04T07:00:00Z,2.7000,159.5000,29.3,0,29.29,33.72,1,29.26,25,27.75,75,21.82,125,19.97,150,18.41,200,14.06,250,12.22,300,8.54,500,0111171111111211111211111
52522,2016-03-04T08:00:00Z,2.8000,159.5000,29.3,0,29.27,33.71,1,29.27,25,27.43,75,20.76,125,19.93,150,17.68,200,14.09,250,8.67,500,,,0144171111121211111211199
52522,2016-03-04T09:00:00Z,2.8000,159.5000,29.3,0,29.27,33.71,1,29.26,25,25.06,75,20.99,125,19.93,150,17.91,200,14.1,250,12.19,300,8.62,500,0111171111121211111211111
52522,2016-03-04T10:00:00Z,2.8000,159.5000,29.2,0,29.25,33.71,1,29.26,25,27.77,75,21.34,125,19.9,150,17.52,200,13.48,250,12.29,300,8.41,500,0111171111111211111211111
52522,2016-03-04T11:00:00Z,2.8000,159.5000,29.2,0,29.22,33.7,1,29.23,25,23.45,75,20.82,125,19.95,150,16.72,200,13.48,250,12.29,300,8.44,500,0111171111121211111211111
52522,2016-03-04T12:00:00Z,2.8000,159.5000,29.2,0,29.22,33.7,1,29.22,25,24.82,75,20.69,125,19.7,150,16,200,13.32,250,11.75,300,8.1,500,0111171111121211111211111
52522,2016-03-04T13:00:00Z,2.8000,159.4000,29.2,0,29.21,33.7,1,29.22,25,26.59,75,21.78,125,19.89,150,16.38,200,13.08,250,11.47,300,8.15,500,0144171111121211111211111
52522,2016-03-04T14:00:00Z,2.8000,159.4000,29.2,0,29.2,33.7,1,29.22,25,27.13,75,21.79,125,19.94,150,16.08,200,13.33,250,8.33,500,,,0111171111121211111211199
52522,2016-03-04T15:00:00Z,2.8000,159.4000,29.2,0,29.19,33.7,1,29.21,25,28.25,75,21.74,125,19.86,150,15.52,200,13.04,250,11.48,300,7.92,500,0111171111111211111211111
52522,2016-03-04T16:00:00Z,2.8000,159.4000,29.2,0,29.2,33.63,1,29.21,25,28.75,75,22.26,125,19.97,150,16.35,200,13.05,250,11.32,300,7.91,500,0111171111111211111211111
52522,2016-03-04T17:00:00Z,2.8000,159.4000,29.2,0,29.19,33.74,1,29.2,25,28.13,75,21.93,125,19.92,150,16.47,200,13.25,250,11.6,300,7.98,500,0111171111111211111211111
52522,2016-03-04T18:00:00Z,2.8000,159.4000,29.2,0,29.16,33.75,1,29.18,25,26.86,75,20.96,125,19.89,150,16.64,200,13.48,250,12.09,300,7.99,500,0111171111121211111211111
52522,2016-03-04T19:00:00Z,2.8000,159.4000,29.2,0,29.18,33.81,1,29.19,25,26.44,75,21.66,125,19.89,150,17.18,200,14.19,250,12.29,300,8.28,500,0111171111121211111211111
52522,2016-03-04T20:00:00Z,2.8000,159.4000,29.2,0,29.16,33.77,1,29.18,25,23.67,75,21.59,125,19.89,150,17.73,200,14.45,250,12.27,300,8.42,500,0111171111121211111211111
52522,2016-03-04T21:00:00Z,2.8000,159.4000,29.2,0,29.17,33.81,1,29.17,25,23.64,75,21.78,125,20.12,150,18.48,200,14.55,250,12.25,300,8.28,500,0111171111121211111211111
52522,2016-03-04T22:00:00Z,2.8000,159.4000,29.2,0,29.16,33.81,1,29.16,25,27.44,75,21.79,125,19.88,150,16.93,200,13.55,250,12.05,300,8.16,500,0111171111121211111211111
52522,2016-03-04T23:00:00Z,2.8000,159.4000,29.2,0,29.18,33.78,1,29.16,25,25.42,75,20.72,125,19.63,150,16.46,200,13.46,250,12.14,300,8.17,500,0111171111121211111211111
52522,2016-03-05T00:00:00Z,2.8000,159.4000,29.2,0,29.21,33.67,1,29.17,25,27.58,75,20.48,125,19.28,150,16.42,200,13.57,250,12.15,300,8,500,0111171111111212111211111
52522,2016-03-05T01:00:00Z,2.8000,159.4000,29.2,0,29.24,33.69,1,29.17,25,27.86,75,20.27,125,19.29,150,16.37,200,13.51,250,11.69,300,7.99,500,0111171111111212111211111
52522,2016-03-05T02:00:00Z,2.8000,159.4000,29.3,0,29.3,33.68,1,29.17,25,28.23,75,21.84,125,19.85,150,16.53,200,12.63,250,11.49,300,7.93,500,0111171111111211111211111
52522,2016-03-05T03:00:00Z,2.8000,159.4000,29.3,0,29.3,33.68,1,29.17,25,28.03,75,21.38,125,19.83,150,16.46,200,12.46,250,11.52,300,7.92,500,0111171111111211111211111
52522,2016-03-05T04:00:00Z,2.8000,159.4000,29.3,0,29.29,33.71,1,29.17,25,27.92,75,21.71,125,19.77,150,16.48,200,12.49,250,11.51,300,8.25,500,0111171111111211111211111
52522,2016-03-05T05:00:00Z,2.8000,159.4000,29.3,0,29.29,33.64,1,29.17,25,27.95,75,21.65,125,19.75,150,16.52,200,12.48,250,11.47,300,8.34,500,0111171111111211111211111
52522,2016-03-05T06:00:00Z,2.8000,159.4000,29.3,0,29.31,33.64,1,28.1,75,21.48,125,19.62,150,16.66,200,13.5,250,12.13,300,,,,,0111171111121111121119999
52522,2016-03-05T07:00:00Z,2.8000,159.4000,29.3,0,29.26,33.64,1,29.2,25,27.96,75,21.82,125,19.83,150,16.84,200,13.78,250,12.27,300,8.77,500,0111171111111211111211111
52522,2016-03-05T08:00:00Z,2.8000,159.4000,29.2,0,29.23,33.63,1,29.21,25,27.56,75,22.02,125,19.82,150,16.98,200,12.22,300,8.52,500,,,0111171111111211111111199
52522,2016-03-05T09:00:00Z,2.8000,159.3000,29.2,0,29.21,33.62,1,29.21,25,25.97,75,22.07,125,20.04,150,17.2,200,14.25,250,12.25,300,9,500,0144171111121211111211111
52522,2016-03-05T10:00:00Z,2.8000,159.3000,29.2,0,29.2,33.59,1,29.21,25,27.98,75,22.39,125,20.61,150,17.37,200,13.97,250,12.27,300,8.59,500,0111171111111211111211111
52522,2016-03-05T11:00:00Z,2.8000,159.3000,29.2,0,29.19,33.61,1,29.2,25,28.89,75,22.21,125,20.13,150,17.17,200,13.43,250,12.19,300,8.22,500,0111171111111211111211111
52522,2016-03-05T12:00:00Z,2.8000,159.3000,29.2,0,29.17,33.58,1,29.19,25,29.05,75,22.2,125,20.08,150,17.01,200,13.51,250,12.19,300,8.17,500,0111171111111211111211111
52522,2016-03-05T13:00:00Z,2.8000,159.3000,29.2,0,29.17,33.56,1,28.02,75,22.03,125,20.06,150,16.99,200,13.36,250,11.89,300,,,,,0111171111121111121119999
52522,2016-03-05T14:00:00Z,2.8000,159.3000,29.2,0,29.16,33.67,1,29.18,25,26.88,75,21.18,125,19.82,150,16.69,200,12.88,250,11.78,300,7.93,500,0111171111121211111211111
52522,2016-03-05T15:00:00Z,2.8000,159.3000,29.2,0,29.17,33.54,1,29.18,25,26.4,75,21.67,125,19.89,150,16.3,200,12.23,250,11.51,300,7.96,500,0111171111121211111211111
52522,2016-03-05T16:00:00Z,2.8000,159.3000,29.2,0,29.17,33.56,1,29.18,25,26.06,75,21.59,125,19.82,150,16.28,200,12.24,250,11.37,300,7.99,500,0111171111121211111211111
52522,2016-03-05T17:00:00Z,2.8000,159.3000,29.2,0,29.16,33.66,1,29.18,25,25.69,75,21.7,125,19.82,150,12.37,250,11.7,300,8.11,500,,,0111171111121211121111199
52522,2016-03-05T18:00:00Z,2.8000,159.3000,29.1,0,29.15,33.67,1,29.16,25,25.21,75,21.11,125,19.9,150,17,200,13.34,250,12.11,300,8.34,500,0111171111121211111211111
52522,2016-03-05T19:00:00Z,2.8000,159.3000,29.1,0,29.14,33.67,1,29.15,25,26.2,75,19.81,150,16.11,200,12.58,250,11.98,300,8.24,500,,,0111171111121111121111199
52522,2016-03-05T20:00:00Z,2.8000,159.3000,29.1,0,29.14,33.67,1,29.15,25,25.83,75,21.02,125,19.96,150,16.64,200,13.42,250,12.11,300,8.49,500,0111171111121211111211111
52522,2016-03-05T21:00:00Z,2.8000,159.3000,29.1,0,29.14,33.68,1,29.15,25,27.77,75,21.09,125,19.98,150,16.2,200,12.21,250,11.5,300,8.05,500,0111171111111211111211111
52522,2016-03-05T22:00:00Z,2.8000,159.3000,29.2,0,29.21,33.67,1,29.2,25,29.02,75,22,125,20.24,150,16.89,200,12.62,250,11.93,300,8.54,500,0111171111111211111211111
52522,2016-03-05T23:00:00Z,2.8000,159.3000,29.2,0,29.21,33.65,1,29.2,25,29.07,75,22.02,125,20.23,150,16.25,200,12.23,250,11.71,300,8.32,500,0111171111111211111211111
52522,2016-03-06T00:00:00Z,2.8000,159.3000,29.2,0,29.22,33.66,1,29.21,25,29.14,75,22.2,125,20.72,150,17.25,200,12.83,250,11.81,300,8.1,500,0111171111111211111211111
52522,2016-03-06T01:00:00Z,2.8000,159.2000,29.2,0,29.24,33.64,1,29.22,25,28.89,75,22.07,125,20.51,150,17.31,200,12.7,250,11.49,300,7.97,500,0144171111111211111211111
52522,2016-03-06T02:00:00Z,2.8000,159.2000,29.3,0,29.29,33.65,1,29.24,25,27.76,75,21.5,125,20.26,150,16.75,200,12.3,250,11.6,300,8.11,500,0111171111111211111211111
52522,2016-03-06T03:00:00Z,2.8000,159.2000,29.3,0,29.31,33.65,1,29.24,25,27.66,75,21.77,125,17.32,200,13.46,250,12.09,300,8.33,500,,,0111171111111211121111199
52522,2016-03-06T04:00:00Z,2.8000,159.2000,29.4,0,29.35,33.65,1,29.25,25,25.3,75,20.93,125,19.92,150,17.23,200,13.89,250,12.1,300,8.54,500,0111171111121211111211111
52522,2016-03-06T05:00:00Z,2.8000,159.2000,29.3,0,29.34,33.63,1,29.25,25,23.76,75,20.26,150,17.51,200,14.28,250,12.08,300,8.52,500,,,0111171111121111121111199
52522,2016-03-06T06:00:00Z,2.8000,159.2000,29.3,0,29.3,33.62,1,29.27,25,27.87,75,21,125,20.01,150,16.96,200,13,250,12.04,300,8.21,500,0111171111111211111211111
52522,2016-03-06T07:00:00Z,2.8000,159.2000,29.3,0,29.29,33.62,1,29.28,25,27.63,75,20.87,125,19.75,150,16.12,200,12.16,250,11.7,300,8.38,500,0111171111111211111211111
52522,2016-03-06T08:00:00Z,2.8000,159.2000,29.3,0,29.27,33.66,1,29.27,25,26.84,75,20.9,125,19.83,150,16.23,200,11.49,300,8.08,500,,,0111171111121211111111199
52522,2016-03-06T09:00:00Z,2.8000,159.2000,29.3,0,29.25,33.65,1,29.26,25,27.36,75,20.93,125,19.84,150,16.29,200,12.15,250,11.62,300,8.47,500,0111171111121211111211111
52522,2016-03-06T10:00:00Z,2.9000,159.2000,29.3,0,29.26,33.69,1,29.27,25,27.48,75,20.74,125,19.78,150,16.2,200,12.16,250,11.65,300,8.46,500,0144171111121211111211111
52522,2016-03-06T11:00:00Z,2.9000,159.2000,29.2,0,29.24,34.02,1,29.25,25,28.35,75,20.93,125,19.81,150,16.21,200,11.5,300,8.11,500,,,0111171111111211111111199
52522,2016-03-06T12:00:00Z,2.9000,159.2000,29.2,0,29.24,34.11,1,29.25,25,28.87,75,21.15,125,20.04,150,16.62,200,12.14,250,11.49,300,8.13,500,0111171111111211111211111
52522,2016-03-06T13:00:00Z,2.9000,159.2000,29.2,0,29.23,34.15,1,29.24,25,27.81,75,21.15,125,20.08,150,17.07,200,12.27,250,11.59,300,8.3,500,0111171111111211111211111
52522,2016-03-06T14:00:00Z,2.9000,159.2000,29.2,0,29.22,34.14,1,29.24,25,21.15,125,20.09,150,16.55,200,12.09,250,11.57,300,8.46,500,,,0111171111121111121111199
52522,2016-03-06T15:00:00Z,2.9000,159.2000,29.2,0,29.23,34.1,1,29.24,25,26.61,75,21.18,125,20.05,150,16.68,200,12.62,250,11.69,300,8.48,500,0111171111121211111211111
52522,2016-03-06T16:00:00Z,2.9000,159.2000,29.2,0,29.23,34.14,1,29.24,25,26.74,75,19.99,150,16.87,200,12.82,250,11.64,300,8.47,500,,,0111171111121111121111199
52522,2016-03-06T17:00:00Z,2.9000,159.1000,29.2,0,29.22,34.31,1,29.24,25,26.28,75,20.74,125,19.67,150,15.68,200,12.06,250,11.53,300,8.27,500,0144171111121211111211111
52522,2016-03-06T18:00:00Z,2.9000,159.1000,29.2,0,29.22,34.06,1,29.24,25,23.67,75,18.8,150,15.14,200,12.06,250,11.55,300,8.45,500,,,0111171111121211121111199
52522,2016-03-06T19:00:00Z,2.9000,159.1000,29.2,0,29.21,34.1,1,29.22,25,23.89,75,20.66,125,19.62,150,15.1,200,12.05,250,11.59,300,8.46,500,0111171111121211111211111
52522,2016-03-06T20:00:00Z,2.9000,159.1000,29.2,0,29.21,34.09,1,29.22,25,26.57,75,19.78,150,15.18,200,12.08,250,11.52,300,8.43,500,,,0111171111121111121111199
52522,2016-03-06T21:00:00Z,2.9000,159.1000,29.2,0,29.21,34.31,1,29.21,25,24.67,75,20.9,125,19.55,150,14.55,200,12.11,250,11.48,300,8.39,500,0111171111121211111211111
52522,2016-03-06T22:00:00Z,2.9000,159.1000,29.2,0,29.21,34.07,1,29.22,25,26.07,75,21.33,125,20.33,150,16.35,200,12.09,250,11.52,300,,,0111171111121211111211199
52522,2016-03-06T23:00:00Z,2.9000,159.1000,29.2,0,29.23,34.31,1,29.22,25,24.94,75,21.44,125,20.31,150,16.68,200,12.08,250,11.5,300,8.26,500,0111171111121211111211111
52522,2016-03-07T00:00:00Z,2.9000,159.1000,29.2,0,29.24,34.07,1,29.22,25,25.9,75,21.51,125,20.3,150,16.89,200,12.16,250,11.6,300,8.34,500,0111171111121211111211111
52522,2016-03-07T01:00:00Z,2.9000,159.1000,29.3,0,29.27,34.31,1,29.23,25,27.46,75,21.99,125,20.66,150,17.25,200,12.34,250,11.61,300,8.4,500,0111171111121211111211111
52522,2016-03-07T02:00:00Z,2.9000,159.1000,29.3,0,29.25,34.31,1,29.23,25,28.22,75,21.97,125,20.32,150,16.81,200,12.12,250,11.56,300,8.39,500,0111171111111211111211111
52522,2016-03-07T03:00:00Z,2.9000,159.1000,29.3,0,29.26,34.07,1,29.24,25,28.9,75,22.14,125,20.54,150,16.77,200,12.04,250,11.62,300,8.38,500,0111171111111211111211111
52522,2016-03-07T04:00:00Z,2.9000,159.1000,29.3,0,29.27,34.05,1,29.24,25,29.09,75,22.12,125,20.71,150,17.56,200,12.85,250,11.62,300,8.54,500,0111171111111211111211111
52522,2016-03-07T05:00:00Z,2.9000,159.1000,29.2,0,29.25,34.07,1,29.24,25,27.94,75,21.45,125,20.34,150,17.23,200,12.62,250,11.65,300,8.88,500,0111171111111211111211111
52522,2016-03-07T06:00:00Z,2.9000,159.1000,29.2,0,29.24,34.12,1,29.24,25,29.06,75,21.94,125,20.37,150,16.84,200,12.66,250,11.85,300,8.89,500,0111171111111211111211111
52522,2016-03-07T07:00:00Z,2.9000,159.1000,29.2,0,29.23,34.07,1,29.23,25,28.15,75,21.94,125,20.59,150,17.78,200,12.96,250,11.62,300,8.77,500,0111171111111211111211111
52522,2016-03-07T08:00:00Z,2.9000,159.1000,29.2,0,29.23,34.17,1,29.23,25,27.32,75,21.71,125,20.4,150,16.99,200,12.16,250,11.32,300,8.36,500,0111171111121211111211111
52522,2016-03-07T09:00:00Z,2.9000,159.1000,29.2,0,29.21,34.13,1,29.22,25,28.26,75,21.4,125,20.34,150,17.56,200,13.3,250,11.61,300,8.65,500,0111171111111211111211111
52522,2016-03-07T10:00:00Z,2.9000,159.0000,29.2,0,29.21,34.11,1,29.21,25,27.71,75,21.43,125,17.26,200,13.14,250,11.62,300,8.53,500,,,0144171111111211121111199
