PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),DEPH LEVEL2 (meter),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),TEMP LEVEL7 (degree_Celsius),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),TEMP LEVEL10 (degree_Celsius),DEPH LEVEL10 (meter),TEMP LEVEL11 (degree_Celsius),DEPH LEVEL11 (meter),TEMP LEVEL12 (degree_Celsius),DEPH LEVEL12 (meter),QC
41922,2008-12-24T11:56:00Z,21.1250,121.7820,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T12:10:00Z,21.1250,121.7820,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T12:11:00Z,21.1250,121.7820,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T12:24:00Z,21.1250,121.7820,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T12:25:00Z,21.1250,121.7820,25.7,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T12:26:00Z,21.1250,121.7820,25.7,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T12:39:00Z,21.1250,121.7820,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T12:40:00Z,21.1250,121.7820,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T12:54:00Z,21.1250,121.7820,25.8,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T12:55:00Z,21.1250,121.7820,25.8,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T13:40:00Z,21.1250,121.7820,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T13:41:00Z,21.1250,121.7820,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T13:55:00Z,21.1360,121.8220,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T14:10:00Z,21.1360,121.8220,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T14:25:00Z,21.1360,121.8220,25.7,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T14:40:00Z,21.1360,121.8220,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T14:55:00Z,21.1360,121.8220,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T15:10:00Z,21.1360,121.8220,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T15:24:00Z,21.1360,121.8220,25.8,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T15:25:00Z,21.1360,121.8220,25.5,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T15:39:00Z,21.1360,121.8220,25.8,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T15:54:00Z,21.1360,121.8220,25.6,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T16:40:00Z,21.1510,121.8590,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-24T16:41:00Z,21.1510,121.8590,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T16:55:00Z,21.1510,121.8590,25.8,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T16:56:00Z,21.1590,121.8970,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-24T17:10:00Z,21.1510,121.8590,25.8,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T17:11:00Z,21.1590,121.8970,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-24T17:25:00Z,21.1510,121.8590,25.8,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T17:26:00Z,21.1590,121.8970,25.7,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T17:41:00Z,21.1590,121.8970,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T18:24:00Z,21.1590,121.8970,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T18:39:00Z,21.1590,121.8970,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T18:41:00Z,21.1590,121.8970,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T18:54:00Z,21.1590,121.8970,25.8,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T18:56:00Z,21.1590,121.8970,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T19:09:00Z,21.1590,121.8970,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T19:11:00Z,21.1480,121.9490,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-24T19:24:00Z,21.1590,121.8970,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T19:26:00Z,21.1480,121.9490,25.8,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T19:39:00Z,21.1590,121.8970,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T19:40:00Z,21.1590,121.8970,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T19:54:00Z,21.1480,121.9490,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T19:55:00Z,21.1590,121.8970,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-24T20:09:00Z,21.1480,121.9490,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T20:10:00Z,21.1590,121.8970,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-24T20:24:00Z,21.1480,121.9490,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T20:25:00Z,21.1590,121.8970,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T20:40:00Z,21.1460,121.9550,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-24T20:41:00Z,21.1460,121.9550,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T20:55:00Z,21.1460,121.9550,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T20:56:00Z,21.1460,121.9550,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T21:10:00Z,21.1460,121.9550,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T21:11:00Z,21.1460,121.9550,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T21:24:00Z,21.1380,121.9700,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T21:25:00Z,21.1380,121.9700,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T21:26:00Z,21.1460,121.9550,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T21:39:00Z,21.1380,121.9700,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T21:40:00Z,21.1380,121.9700,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T21:54:00Z,21.1380,121.9700,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T21:55:00Z,21.1380,121.9700,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T22:40:00Z,21.1310,121.9670,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T22:41:00Z,21.1380,121.9700,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-24T22:55:00Z,21.1310,121.9670,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-24T22:56:00Z,21.1380,121.9700,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-24T23:10:00Z,21.0980,121.9730,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T23:11:00Z,21.1380,121.9700,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-24T23:25:00Z,21.0980,121.9730,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T23:26:00Z,21.1380,121.9700,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-24T23:41:00Z,21.1380,121.9700,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-24T23:56:00Z,21.0690,121.9420,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-25T00:11:00Z,21.0690,121.9420,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T00:24:00Z,21.0690,121.9420,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T00:25:00Z,21.0690,121.9540,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T00:26:00Z,21.0690,121.9420,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T00:39:00Z,21.0690,121.9420,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T00:40:00Z,21.0670,121.9550,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-25T00:41:00Z,21.0690,121.9420,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-25T00:54:00Z,21.0690,121.9420,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T00:55:00Z,21.0690,121.9540,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T00:56:00Z,21.0690,121.9420,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-25T01:09:00Z,21.0690,121.9540,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T01:10:00Z,21.0690,121.9540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T01:11:00Z,21.0690,121.9420,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-25T01:24:00Z,21.0690,121.9540,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T01:25:00Z,21.0690,121.9540,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T01:26:00Z,21.0690,121.9420,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T01:39:00Z,21.0690,121.9540,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T01:40:00Z,21.0690,121.9540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T01:55:00Z,21.0690,121.9540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T02:10:00Z,21.0690,121.9540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T02:25:00Z,21.0690,121.9540,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T02:40:00Z,21.0280,121.9340,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T02:55:00Z,21.0280,121.9340,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T03:10:00Z,21.0280,121.9340,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T03:41:00Z,21.0280,121.9340,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T03:56:00Z,21.0280,121.9340,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T04:09:00Z,20.9970,121.8660,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T04:10:00Z,20.9970,121.8660,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T04:11:00Z,21.0280,121.9340,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-25T04:24:00Z,20.9970,121.8660,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T04:25:00Z,20.9970,121.8660,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T04:26:00Z,21.0280,121.9340,25.8,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T04:39:00Z,20.9970,121.8660,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T04:40:00Z,20.9970,121.8660,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T05:40:00Z,20.9970,121.8660,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T05:55:00Z,20.9970,121.8660,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T06:10:00Z,20.9970,121.8660,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T06:24:00Z,20.9970,121.8660,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T06:25:00Z,20.9970,121.8660,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T06:39:00Z,20.9970,121.8660,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T06:40:00Z,20.9970,121.8660,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T06:41:00Z,20.9970,121.8660,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T06:54:00Z,20.9970,121.8660,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T06:55:00Z,20.9970,121.8660,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T06:56:00Z,20.9970,121.8660,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T07:09:00Z,20.9970,121.8660,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T07:11:00Z,20.9970,121.8660,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T07:24:00Z,20.9970,121.8660,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T07:26:00Z,20.9970,121.8660,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T07:39:00Z,20.9970,121.8660,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T07:40:00Z,21.0320,121.8120,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-25T07:41:00Z,21.0320,121.8120,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T07:55:00Z,21.0320,121.8120,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T08:10:00Z,21.0320,121.8120,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T08:25:00Z,21.0320,121.8120,25.7,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T08:39:00Z,21.0300,121.7810,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T08:40:00Z,21.0300,121.7810,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T08:41:00Z,21.0300,121.7810,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T08:54:00Z,21.0300,121.7810,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T08:55:00Z,21.0300,121.7810,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T08:56:00Z,21.0300,121.7810,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T09:09:00Z,21.0300,121.7810,25.8,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T09:10:00Z,21.0300,121.7810,25.8,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T09:11:00Z,21.0300,121.7810,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T09:25:00Z,21.0300,121.7840,25.7,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T09:26:00Z,21.0300,121.7840,25.7,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T09:40:00Z,21.0300,121.7840,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T09:55:00Z,21.0300,121.7840,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T10:10:00Z,21.0300,121.7840,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T10:25:00Z,21.0300,121.7840,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T10:40:00Z,21.0300,121.7840,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T11:39:00Z,21.0200,121.7860,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T11:40:00Z,21.0200,121.7860,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T11:41:00Z,21.0200,121.7860,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T11:54:00Z,21.0200,121.7860,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T11:55:00Z,21.0200,121.7860,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T11:56:00Z,21.0200,121.7860,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T12:09:00Z,21.0200,121.7860,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T12:10:00Z,21.0200,121.7860,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T12:11:00Z,21.0200,121.7860,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T12:24:00Z,21.0200,121.7860,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T12:25:00Z,21.0200,121.7860,25.8,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T12:26:00Z,21.0200,121.7860,25.7,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T12:39:00Z,21.0200,121.7860,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T12:41:00Z,21.0200,121.7860,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T12:54:00Z,21.0160,121.7970,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T12:56:00Z,21.0200,121.7860,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-25T13:09:00Z,21.0200,121.7860,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T13:11:00Z,21.0200,121.7860,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T13:24:00Z,21.0200,121.7860,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T13:26:00Z,21.0200,121.7860,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T13:39:00Z,21.0080,121.8140,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T13:40:00Z,21.0080,121.8140,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T13:54:00Z,21.0080,121.8140,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T13:55:00Z,21.0080,121.8140,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T14:09:00Z,21.0080,121.8140,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T14:10:00Z,21.0080,121.8140,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T14:24:00Z,21.0080,121.8140,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T14:25:00Z,21.0080,121.8140,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T16:40:00Z,21.0070,121.8150,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T16:41:00Z,21.0070,121.8150,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T16:54:00Z,21.0070,121.8150,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T16:55:00Z,21.0070,121.8150,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T16:56:00Z,21.0070,121.8150,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T17:09:00Z,21.0070,121.8150,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T17:10:00Z,21.0070,121.8150,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T17:11:00Z,21.0070,121.8150,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T17:24:00Z,21.0070,121.8150,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T17:25:00Z,21.0070,121.8150,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T17:26:00Z,21.0070,121.8150,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T17:40:00Z,21.0020,121.8960,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-25T18:24:00Z,20.9790,121.9150,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T18:25:00Z,21.0020,121.8960,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T18:39:00Z,20.9790,121.9150,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T18:40:00Z,21.0020,121.8960,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T18:41:00Z,20.9790,121.9150,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-25T18:54:00Z,20.9790,121.9150,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T18:55:00Z,21.0020,121.8960,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T18:56:00Z,20.9790,121.9150,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-25T19:09:00Z,20.9790,121.9150,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T19:10:00Z,20.9790,121.9150,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T19:11:00Z,20.9790,121.9150,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T19:24:00Z,20.9790,121.9150,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T19:25:00Z,20.9790,121.9150,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T19:26:00Z,20.9790,121.9150,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T19:39:00Z,20.9610,121.9130,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T19:40:00Z,20.9610,121.9130,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T19:41:00Z,20.9610,121.9130,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
