PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),DEPH LEVEL2 (meter),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),DEPH LEVEL10 (meter),TEMP LEVEL11 (degree_Celsius),DEPH LEVEL11 (meter),DEPH LEVEL12 (meter),DEPH LEVEL13 (meter),QC
41928,2008-12-23T12:37:00Z,19.8880,122.3630,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-23T12:38:00Z,19.9140,122.3450,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-23T12:51:00Z,19.9330,122.3390,,,26.8,30,,45,26.4,59,26.4,71,26.3,85,,97,132,25.3,133,,,,,,,,0144992191111111911119999999
41928,2008-12-23T12:52:00Z,19.9330,122.3390,,,26.7,31,,46,26.4,59,26.4,72,26.3,85,,97,132,,,,,,,,,,0111992191111111911999999999
41928,2008-12-23T12:53:00Z,19.9330,122.3390,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T13:06:00Z,19.9330,122.3390,,,26.8,30,,45,26.4,59,26.4,71,26.2,85,,97,132,24.4,133,,,,,,,,0111992191111111911119999999
41928,2008-12-23T13:07:00Z,19.9330,122.3390,,,26.7,31,,46,26.4,59,26.4,72,26.3,85,,97,132,,,,,,,,,,0111992191111111911999999999
41928,2008-12-23T13:08:00Z,19.9330,122.3390,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T13:21:00Z,19.9330,122.3390,26.6,,26.6,0,26.8,30,,45,26.4,59,26.4,71,26.2,85,97,24.4,132,23.7,133,,,,,,0111191121911111111111199999
41928,2008-12-23T13:22:00Z,19.9330,122.3390,26.6,,26.6,0,26.7,31,,46,26.4,59,26.4,72,26.2,85,97,25.3,132,,,,,,,,0111191121911111111119999999
41928,2008-12-23T13:23:00Z,19.9330,122.3390,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T13:38:00Z,19.9380,122.3410,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-23T14:52:00Z,19.9380,122.3410,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T15:06:00Z,19.9380,122.3410,,,26.8,31,,46,26.3,61,26.3,74,26.1,89,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-23T15:07:00Z,19.9380,122.3410,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T15:21:00Z,19.9380,122.3410,,,26.8,31,,46,26.3,61,26.3,74,26.1,89,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-23T15:22:00Z,19.9380,122.3410,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T15:36:00Z,19.9380,122.3410,26.6,,26.6,0,26.8,31,,46,26.3,61,26.3,74,26.1,89,103,,147,,,,,,,,0111191121911111111919999999
41928,2008-12-23T15:37:00Z,19.9380,122.3410,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-23T16:36:00Z,19.9380,122.3410,,,26.7,31,,46,26.2,61,26.2,75,26.1,90,,103,141,,,,,,,,,,0111992191111111911999999999
41928,2008-12-23T16:51:00Z,19.9380,122.3410,,,26.7,31,,46,26.2,61,26.2,75,26.1,90,,103,141,,,,,,,,,,0111992191111111911999999999
41928,2008-12-23T16:52:00Z,19.9380,122.3410,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T17:06:00Z,19.9380,122.3410,26.6,,26.6,0,26.7,31,,46,26.2,61,26.2,75,26.1,90,103,,141,,,,,,,,0111191121911111111919999999
41928,2008-12-23T17:07:00Z,19.9380,122.3410,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T17:21:00Z,20.0150,122.3270,,,26.7,31,,46,26.2,61,26.2,74,26.2,89,,102,141,,,,,,,,,,0144991191111111911999999999
41928,2008-12-23T17:22:00Z,19.9380,122.3410,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-23T17:36:00Z,20.0150,122.3270,,,26.7,31,,46,26.2,61,26.2,74,26.2,89,,102,141,,,,,,,,,,0144991191111111911999999999
41928,2008-12-23T17:37:00Z,19.9380,122.3410,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-23T17:51:00Z,20.0150,122.3270,26.6,,26.6,0,26.6,31,,46,26.2,61,26.2,74,26.1,89,102,,141,,,,,,,,0144191111911111111919999999
41928,2008-12-23T17:53:00Z,20.0150,122.3270,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T18:08:00Z,20.0150,122.3270,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T18:23:00Z,20.0150,122.3270,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T18:38:00Z,20.0150,122.3270,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-23T19:36:00Z,20.0150,122.3270,,,26.7,31,,46,26.4,61,26.3,74,26.2,89,,102,141,,,,,,,,,,0111991191111111911999999999
41928,2008-12-23T19:51:00Z,20.0150,122.3270,,,26.7,31,,46,26.3,61,26.3,74,26.2,89,,102,141,,,,,,,,,,0111991191111111911999999999
41928,2008-12-23T19:52:00Z,20.0150,122.3270,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T20:06:00Z,20.0150,122.3270,26.6,,26.6,0,26.7,31,,46,26.3,61,26.3,74,26.2,89,102,,141,,,,,,,,0111191111911111111919999999
41928,2008-12-23T20:07:00Z,20.0150,122.3270,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T20:22:00Z,20.0150,122.3270,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T20:37:00Z,20.0150,122.3270,26.7,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-23T20:52:00Z,20.0560,122.3490,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-23T21:07:00Z,20.0560,122.3490,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T21:22:00Z,20.0560,122.3490,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T21:37:00Z,20.0560,122.3490,26.7,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-23T21:52:00Z,20.0760,122.3480,,,26.7,31,,46,26.3,61,26.3,75,26.2,90,,104,147,,,,,,,,,,0144991191111111911999999999
41928,2008-12-23T22:07:00Z,20.0760,122.3480,,,26.7,31,,46,26.3,61,26.3,75,26.2,90,,104,147,,,,,,,,,,0111991191111111911999999999
41928,2008-12-23T22:22:00Z,20.0760,122.3480,26.6,,26.6,0,26.7,31,,46,26.4,61,26.3,75,26.2,90,104,,147,,,,,,,,0111191111911111111919999999
41928,2008-12-23T22:52:00Z,20.0760,122.3480,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T23:07:00Z,20.0760,122.3480,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T23:21:00Z,20.0760,122.3480,,,26.5,30,,45,26.2,60,26.2,73,26.1,88,,102,142,,,,,,,,,,0111991191111111911999999999
41928,2008-12-23T23:22:00Z,20.0760,122.3480,,,26.5,30,26.4,31,,45,,46,26.2,60,26.2,73,74,26.1,88,22.2,102,104,,142,153,,0111991111919111111111119119
41928,2008-12-23T23:36:00Z,20.0760,122.3480,,,26.4,30,,45,26.2,60,26.2,73,26.1,88,,102,142,,,,,,,,,,0111991191111111911999999999
41928,2008-12-23T23:37:00Z,20.0760,122.3480,26.7,,26.68,0,26.4,30,26.4,31,,45,,46,26.2,60,73,26.2,74,,88,102,22.2,104,142,153,0111191111119191111119111111
41928,2008-12-23T23:51:00Z,20.0760,122.3480,26.5,,26.5,0,26.4,30,,45,26.2,60,26.2,73,26.1,88,102,,142,,,,,,,,0111191111911111111919999999
41928,2008-12-23T23:52:00Z,20.0760,122.3480,26.5,,26.5,0,26.4,30,26.5,31,,45,,46,26.2,60,73,26.2,74,,88,102,22.3,104,142,153,0111191111119191111119111111
41928,2008-12-24T00:36:00Z,20.0760,122.3480,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T00:51:00Z,20.0760,122.3480,,,26.5,31,,46,26.2,61,26.2,74,26,89,,103,145,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T00:52:00Z,20.0760,122.3480,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T00:53:00Z,20.1070,122.2850,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-24T01:06:00Z,20.0760,122.3480,,,26.6,31,,46,26.2,61,26.2,74,26.1,89,,103,145,,,,,,,,,,0144991191111111911999999999
41928,2008-12-24T01:07:00Z,20.0760,122.3480,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T01:08:00Z,20.1070,122.2850,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-24T01:21:00Z,20.0760,122.3480,26.5,,26.5,0,26.6,31,,46,26.2,61,26.2,74,26.1,89,103,,145,,,,,,,,0144191111911111111919999999
41928,2008-12-24T01:22:00Z,20.0760,122.3480,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T01:23:00Z,20.1070,122.2850,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-24T01:36:00Z,20.1070,122.2850,,,26.5,31,,46,26.2,61,26.2,74,26,89,,103,145,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T01:37:00Z,20.0760,122.3480,26.6,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-24T01:38:00Z,20.1070,122.2850,26.6,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-24T01:51:00Z,20.1070,122.2850,,,26.5,31,,46,26.2,61,26.2,74,26,89,,103,145,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T02:06:00Z,20.1140,122.2850,26.5,,26.5,0,26.5,31,,46,26.2,61,26.2,74,26,89,103,,145,,,,,,,,0111191111911111111919999999
41928,2008-12-24T03:52:00Z,20.1140,122.2850,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T03:53:00Z,20.1140,122.2850,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T04:07:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-24T04:22:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T04:37:00Z,20.1410,122.2250,26.5,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-24T05:52:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T06:07:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T06:22:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T06:37:00Z,20.1410,122.2250,26.5,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-24T06:51:00Z,20.1410,122.2250,,,26.3,30,,45,26.4,60,26.4,73,26.3,88,,101,141,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T06:52:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T06:53:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T06:58:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T07:06:00Z,20.1410,122.2250,,,26.3,30,,45,26.4,60,26.4,73,26.3,88,,101,141,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T07:07:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T07:21:00Z,20.1410,122.2250,26.4,,26.4,0,26.3,30,,45,26.4,60,26.4,73,26.3,88,101,,141,,,,,,,,0111191111911111111919999999
41928,2008-12-24T07:22:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T07:37:00Z,20.1410,122.2250,26.5,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-24T07:52:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T07:53:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T08:07:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T08:08:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T08:21:00Z,20.1740,122.1830,,,26.5,31,,46,26.5,61,26.5,75,26.3,90,,105,148,,,,,,,,,,0144991191111111911999999999
41928,2008-12-24T08:22:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-24T08:23:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T08:36:00Z,20.1740,122.1830,,,26.5,31,,46,26.5,61,26.5,75,26.3,90,,105,148,,,,,,,,,,0144991191111111911999999999
41928,2008-12-24T08:37:00Z,20.1410,122.2250,26.5,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-24T08:38:00Z,20.1410,122.2250,26.5,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-24T08:51:00Z,20.1740,122.1830,26.4,,26.4,0,26.5,31,,46,26.5,61,26.5,75,26.1,90,105,,148,,,,,,,,0144191111911111111919999999
41928,2008-12-24T08:52:00Z,20.1410,122.2250,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-24T09:06:00Z,20.1740,122.1830,,,26.5,31,,46,26.5,61,26.4,75,26.4,90,,104,147,,,,,,,,,,0144991191111111911999999999
41928,2008-12-24T09:21:00Z,20.1740,122.1830,,,26.5,31,,46,26.5,61,26.4,75,26.2,90,,104,147,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T09:36:00Z,20.1740,122.1830,26.4,,26.4,0,26.5,31,,46,26.5,61,26.4,75,26.1,90,104,,147,,,,,,,,0111191111911111111919999999
41928,2008-12-24T09:52:00Z,20.1750,122.1750,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T10:07:00Z,20.1750,122.1750,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T10:22:00Z,20.1750,122.1750,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T10:36:00Z,20.1750,122.1750,,,26.4,31,,46,26.4,61,26.5,75,26.4,90,,103,144,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T10:37:00Z,20.1750,122.1750,26.6,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-24T10:51:00Z,20.1750,122.1750,,,26.4,31,,46,26.4,61,26.5,75,26.4,90,,103,144,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T11:06:00Z,20.1750,122.1750,26.5,,26.5,0,26.4,31,,46,26.4,61,26.5,75,26.4,90,103,,144,,,,,,,,0111191111911111111919999999
41928,2008-12-24T11:52:00Z,20.2100,122.1360,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-24T11:53:00Z,20.2090,122.1360,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-24T12:06:00Z,20.2100,122.1360,,,26.4,31,,46,26.4,61,26.5,75,26.4,90,,104,145,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T12:07:00Z,20.2100,122.1360,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T12:08:00Z,20.2090,122.1360,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-24T12:21:00Z,20.2100,122.1360,,,26.4,31,,46,26.4,61,26.5,75,26.4,90,,104,145,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T12:22:00Z,20.2100,122.1360,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T12:23:00Z,20.2090,122.1360,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-24T12:36:00Z,20.2100,122.1360,26.4,,26.4,0,26.4,31,,46,26.4,61,26.5,75,26.3,90,104,,145,,,,,,,,0111191111911111111919999999
41928,2008-12-24T12:37:00Z,20.2100,122.1360,26.5,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-24T12:38:00Z,20.2090,122.1360,26.5,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-24T13:36:00Z,20.2090,122.1360,,,26.4,31,,46,26.4,61,26.4,75,26.1,90,,105,148,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T13:51:00Z,20.2090,122.1360,,,26.4,31,,46,26.4,61,26.4,75,26.1,90,,105,148,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T14:06:00Z,20.2090,122.1360,26.4,,26.4,0,26.4,31,,46,26.4,61,26.4,75,26.1,90,105,,148,,,,,,,,0111191111911111111919999999
41928,2008-12-24T14:52:00Z,20.2090,122.1360,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T15:07:00Z,20.2090,122.1360,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T15:22:00Z,20.2090,122.1360,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T15:37:00Z,20.2090,122.1360,26.5,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-24T16:36:00Z,20.2090,122.1360,,,26.4,31,,46,26.3,60,26.3,74,26.2,88,,102,144,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T16:51:00Z,20.2090,122.1360,,,26.4,31,,46,26.3,60,26.3,74,26.2,88,,102,144,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T16:52:00Z,20.2090,122.1360,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T17:06:00Z,20.2090,122.1360,26.4,,26.4,0,26.4,31,,46,26.3,60,26.3,74,26.2,88,102,,144,,,,,,,,0111191111911111111919999999
41928,2008-12-24T17:07:00Z,20.2090,122.1360,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T17:22:00Z,20.2090,122.1360,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T17:37:00Z,20.2090,122.1360,26.5,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-24T17:52:00Z,20.2090,122.1360,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T18:52:00Z,20.3010,122.1320,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-24T18:53:00Z,20.3010,122.1320,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T19:07:00Z,20.3010,122.1320,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T19:08:00Z,20.3010,122.1320,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T19:22:00Z,20.3010,122.1320,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T19:23:00Z,20.3010,122.1320,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T19:36:00Z,20.3010,122.1320,,,26.3,31,,46,26.2,61,26.2,74,26.1,89,,103,145,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T19:37:00Z,20.2090,122.1360,,,26.2,31,,46,26.2,61,26.2,74,26.1,89,,103,147,,,,,,,,,,0144991191111111911999999999
41928,2008-12-24T19:38:00Z,20.3010,122.1320,26.4,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-24T19:51:00Z,20.3010,122.1320,,,26.3,31,,46,26.2,61,26.2,74,26.1,89,,103,145,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T19:52:00Z,20.2090,122.1360,,,26.2,31,,46,26.2,61,26.2,74,26.1,89,,103,147,,,,,,,,,,0144991191111111911999999999
41928,2008-12-24T20:06:00Z,20.3010,122.1320,26.2,,26.2,0,26.3,31,,46,26.2,61,26.2,74,26.1,89,103,,145,,,,,,,,0144191111911111111919999999
41928,2008-12-24T20:07:00Z,20.2090,122.1360,26.2,,26.2,0,26.2,31,,46,26.2,61,26.2,74,26.1,89,103,,147,,,,,,,,0144191111911111111919999999
41928,2008-12-24T20:52:00Z,20.2980,122.1400,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-24T20:53:00Z,20.2980,122.1400,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T21:06:00Z,20.2980,122.1400,,,26.2,32,,47,26.2,62,26.2,75,26.1,90,,105,148,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T21:07:00Z,20.2980,122.1400,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T21:08:00Z,20.2980,122.1400,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T21:21:00Z,20.3170,122.1250,,,26.2,32,,47,26.2,62,26.2,75,26.1,90,,105,148,,,,,,,,,,0144991191111111911999999999
41928,2008-12-24T21:22:00Z,20.3170,122.1250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T21:23:00Z,20.3170,122.1250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T21:36:00Z,20.3170,122.1250,26.1,,26.1,0,26.2,32,,47,26.2,62,26.2,75,26.1,90,105,,148,,,,,,,,0111191111911111111919999999
41928,2008-12-24T21:37:00Z,20.3170,122.1250,26.3,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-24T21:38:00Z,20.3170,122.1250,26.3,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-24T22:52:00Z,20.3170,122.1250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T23:07:00Z,20.3170,122.1250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T23:21:00Z,20.3170,122.1250,,,26.3,32,,47,26.1,61,26.2,74,25.7,88,,101,141,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T23:22:00Z,20.3170,122.1250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T23:36:00Z,20.3170,122.1250,,,26.3,32,,47,26.1,61,26.2,74,26,88,,101,141,,,,,,,,,,0111991191111111911999999999
41928,2008-12-24T23:37:00Z,20.3170,122.1250,26.4,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-24T23:51:00Z,20.3170,122.1250,26.2,,26.2,0,26.3,32,,47,26.1,61,26.2,74,26,88,101,,141,,,,,,,,0111191111911111111919999999
41928,2008-12-24T23:52:00Z,20.3170,122.1250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-24T23:53:00Z,20.3520,122.1050,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-25T00:07:00Z,20.3170,122.1250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T00:22:00Z,20.3170,122.1250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T00:37:00Z,20.3170,122.1250,26.5,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-25T00:51:00Z,20.3170,122.1250,,,26.5,31,,46,26.2,61,26.1,74,26.1,89,,103,147,,,,,,,,,,0111991191111111911999999999
41928,2008-12-25T00:52:00Z,20.3520,122.1050,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-25T01:06:00Z,20.3170,122.1250,,,26.5,31,,46,26.3,61,26.2,74,26.1,89,,103,147,,,,,,,,,,0144991191111111911999999999
41928,2008-12-25T01:07:00Z,20.3520,122.1050,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-25T01:21:00Z,20.3170,122.1250,26.3,,26.3,0,26.5,31,,46,26.4,61,26.3,74,26.1,89,103,23,147,,,,,,,,0144191111911111111119999999
41928,2008-12-25T01:22:00Z,20.3520,122.1050,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-25T01:37:00Z,20.3520,122.1050,26.5,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-25T01:52:00Z,20.3520,122.1050,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T02:07:00Z,20.3520,122.1050,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T02:22:00Z,20.3520,122.1050,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T02:37:00Z,20.3520,122.1050,26.5,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-25T03:52:00Z,20.3520,122.1050,,,26.6,31,,46,26.5,61,26.5,75,26.4,90,,103,142,,,,,,,,,,0111991191111111911999999999
41928,2008-12-25T04:07:00Z,20.3520,122.1050,,,26.6,31,,46,26.5,61,26.5,75,26.4,90,,103,142,,,,,,,,,,0111991191111111911999999999
41928,2008-12-25T04:22:00Z,20.3520,122.1050,26.5,,26.5,0,26.6,31,,46,26.5,61,26.5,75,26.4,90,103,,142,,,,,,,,0111191111911111111919999999
