PLATFORM,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH (meter),TEMP (degree_Celsius),QC,BATHY,BATHY_QC,STATION_GLOBAL_QC
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,648,6.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,650,6.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,652,6.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,654,6.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,656,6.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,658,6.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,660,6.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,662,6.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,664,6.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,666,6.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,668,6.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,670,6.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,672,6.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,674,6.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,676,6.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,678,6.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,680,6.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,682,6.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,684,6.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,686,6.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,688,6.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,690,6.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,692,6.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,694,6.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,696,6.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,698,6.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,700,6.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,702,6.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,704,6.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,706,6.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,708,6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,710,5.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,712,5.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,714,5.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,716,5.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,718,5.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,720,5.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,722,5.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,724,5.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,726,5.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,728,5.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,730,5.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,732,5.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,734,5.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,736,5.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,738,5.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,740,5.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,742,5.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,744,5.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,746,5.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,748,5.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,750,5.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,752,5.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,754,5.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,756,5.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,758,5.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,760,5.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,762,5.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,764,5.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,766,5.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,768,5.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,770,5.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,772,5.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,774,5.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,776,5.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,778,5.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,780,5.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,782,5.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,784,5.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,786,5.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,788,5.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,790,5.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,792,5.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,794,5.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,796,5.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,798,5.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,800,5.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,802,5.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,804,5.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,806,5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,808,5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,810,5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,812,4.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,814,4.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,816,4.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,818,4.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,820,4.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,822,4.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,824,4.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,826,4.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,828,4.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,830,4.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,832,4.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,834,4.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,836,4.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,838,4.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,840,4.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,842,4.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,844,4.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,846,4.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,848,4.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,850,4.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,852,4.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,854,4.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,856,4.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,858,4.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,860,4.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,862,4.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,864,4.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,866,4.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,868,4.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,870,4.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,2,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,4,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,6,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,8,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,10,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,12,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,14,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,16,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,18,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,20,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,22,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,24,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,26,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,28,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,30,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,32,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,34,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,36,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,38,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,40,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,42,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,44,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,46,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,48,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,50,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,52,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,54,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,56,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,58,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,60,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,62,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,64,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,66,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,68,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,70,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,72,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,74,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,76,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,78,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,80,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,82,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,84,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,86,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,88,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,90,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,92,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,94,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,96,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,98,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,100,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,102,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,104,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,106,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,108,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,110,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,112,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,114,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,116,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,118,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,120,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,122,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,124,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,126,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,128,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,130,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,132,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,134,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,136,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,138,24.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,140,24.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,142,24.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,144,24.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,146,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,148,24.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,150,24.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,152,24.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,154,24,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,156,23.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,158,23.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,160,23.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,162,23.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,164,23.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,166,23.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,168,23,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,170,22.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,172,22.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,174,22.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,176,22.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,178,22.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,180,22,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,182,21.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,184,21.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,186,21.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,188,21.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,190,21.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,192,21.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,194,21.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,196,21.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,198,21.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,200,21.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,202,21.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,204,21.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,206,21,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,208,21,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,210,20.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,212,20.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,214,20.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,216,20.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,218,20.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,220,20.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,222,20.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,224,20.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,226,20.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,228,20.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,230,20.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,232,20.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,234,20.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,236,20.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,238,20.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,240,20.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,242,20.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,244,20,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,246,20,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,248,19.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,250,19.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,252,19.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,254,19.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,256,19.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,258,19.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,260,19.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,262,19.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,264,19.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,266,19.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,268,19.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,270,19.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,272,19.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,274,19.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,276,19.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,278,19.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,280,19.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,282,19.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,284,19.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,286,19.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,288,19.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,290,19.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,292,19.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,294,19,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,296,19,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,298,18.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,300,18.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,302,18.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,304,18.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,306,18.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,308,18.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,310,18.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,312,18.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,314,18.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,316,18.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,318,18.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,320,18.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,322,18.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,324,18,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,326,17.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,328,17.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,330,17.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,332,17.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,334,17.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,336,17.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,338,17.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,340,17.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,342,17.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,344,17.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,346,17.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,348,17.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,350,17.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,352,17,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,354,17,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,356,16.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,358,16.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,360,16.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,362,16.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,364,16.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,366,16.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,368,16.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,370,16.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,372,16.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,374,16.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,376,16.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,378,16.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,380,16,011111, ,9,1
